transaction_id,date,store_branch,customer_type,payment_method,num_items,total_amount,items
10698,2026-05-05 19:42,분당점,기존,카드,1,4300.0,파스타소스
10665,2026-04-02 15:26,잠실점,신규,카드,5,32500.0,"맥주,식빵,우유,버터,기저귀"
10051,2026-04-07 08:27,강남점,기존,카드,6,24500.0,"식빵,우유,시리얼,초콜릿,버터,화장지"
10727,2026-04-15 14:28,홍대점,VIP,모바일페이,1,1600.0,상추
10800,2026-03-31 12:30,홍대점,신규,카드,2,6000.0,"우유,파스타소스"
10354,2026-05-24 20:22,잠실점,기존,모바일페이,4,12000.0,"버터,콜라,감자칩,초콜릿"
11153,2026-03-02 19:05,홍대점,기존,카드,3,11100.0,"콜라,화장지,감자칩"
10143,2026-03-06 09:07,강남점,기존,카드,7,31800.0,"계란,우유,시리얼,파스타소스,라면,커피,크루아상"
10471,2026-04-22 17:49,강남점,기존,카드,3,9000.0,"우유,시리얼,상추"
10654,2026-05-20 09:37,잠실점,기존,카드,1,17300.0,소고기
10400,2026-03-18 17:18,강남점,VIP,모바일페이,5,18900.0,"우유,시리얼,감자칩,콜라,크루아상"
11154,2026-04-24 19:12,잠실점,VIP,카드,3,8900.0,"파스타,파스타소스,콜라"
10938,2026-04-08 12:56,잠실점,VIP,카드,6,30100.0,"맥주,식빵,감자칩,콜라,생수,기저귀"
10321,2026-03-31 18:53,분당점,기존,카드,3,7600.0,"콜라,감자칩,식빵"
10020,2026-05-20 18:59,분당점,신규,모바일페이,7,31900.0,"파스타,계란,감자,초콜릿,파스타소스,화장지,크루아상"
10685,2026-05-04 16:28,잠실점,기존,카드,2,6800.0,"계란,초콜릿"
10036,2026-04-02 21:37,강남점,기존,카드,6,20400.0,"우유,시리얼,감자칩,버터,콜라,양파"
10825,2026-03-20 12:34,홍대점,기존,현금,4,21600.0,"상추,마늘,삼겹살,맥주"
10506,2026-04-23 12:06,잠실점,신규,카드,5,20900.0,"우유,시리얼,마늘,커피,크루아상"
10828,2026-03-20 16:15,홍대점,기존,카드,6,30400.0,"계란,우유,상추,삼겹살,마늘,라면"
11071,2026-05-24 21:46,분당점,신규,모바일페이,2,11300.0,"닭가슴살,감자칩"
10408,2026-03-28 13:36,잠실점,신규,모바일페이,2,19200.0,"기저귀,맥주"
10818,2026-04-05 21:39,강남점,기존,현금,5,21900.0,"계란,식빵,라면,커피,크루아상"
10538,2026-05-10 21:46,홍대점,기존,카드,6,29400.0,"식빵,우유,감자칩,버터,콜라,기저귀"
10759,2026-04-03 10:06,강남점,VIP,카드,9,45500.0,"파스타,계란,시리얼,파스타소스,콜라,세제,라면,커피,크루아상"
11069,2026-04-02 12:53,홍대점,신규,카드,12,68500.0,"파스타,계란,맥주,식빵,우유,시리얼,감자칩,삼겹살,파스타소스,콜라,기저귀,라면"
10893,2026-04-09 13:46,잠실점,기존,모바일페이,2,9400.0,"우유,시리얼"
10039,2026-05-13 14:49,홍대점,기존,카드,1,4300.0,버터
10176,2026-05-23 15:13,잠실점,신규,현금,1,2400.0,마늘
10246,2026-04-25 18:48,강남점,기존,모바일페이,7,27600.0,"식빵,우유,시리얼,버터,생수,커피,크루아상"
10811,2026-03-22 15:48,강남점,기존,모바일페이,5,26600.0,"우유,시리얼,상추,삼겹살,마늘"
11085,2026-04-10 08:44,분당점,VIP,카드,2,4500.0,"우유,상추"
11078,2026-03-13 11:57,홍대점,기존,카드,3,25400.0,"파스타,기저귀,맥주"
10785,2026-03-23 18:32,강남점,신규,카드,2,7700.0,"우유,시리얼"
11185,2026-04-21 21:17,홍대점,신규,모바일페이,3,18800.0,"치즈,세제,콜라"
10490,2026-05-08 16:48,홍대점,기존,카드,4,17300.0,"우유,버터,식빵,치즈"
10155,2026-04-27 17:11,분당점,기존,카드,5,37500.0,"소고기,감자칩,삼겹살,콜라,생수"
10639,2026-03-08 10:53,강남점,VIP,카드,7,32400.0,"파스타,닭가슴살,감자칩,파스타소스,콜라,세제,양파"
10663,2026-03-03 21:19,홍대점,VIP,모바일페이,1,3000.0,크루아상
10854,2026-05-03 17:08,잠실점,기존,카드,2,5400.0,"감자칩,식빵"
10288,2026-05-13 21:36,분당점,기존,카드,6,39400.0,"계란,맥주,우유,시리얼,기저귀,라면"
10626,2026-03-04 16:13,강남점,신규,카드,5,35400.0,"파스타,맥주,시리얼,파스타소스,기저귀"
11200,2026-03-15 15:21,잠실점,기존,모바일페이,10,39000.0,"우유,시리얼,상추,감자칩,삼겹살,콜라,마늘,커피,양파,크루아상"
10686,2026-05-18 19:27,홍대점,기존,모바일페이,10,45700.0,"계란,식빵,우유,시리얼,상추,삼겹살,콜라,마늘,커피,크루아상"
10873,2026-04-06 19:05,홍대점,기존,현금,9,32800.0,"파스타,계란,식빵,바나나,우유,감자칩,버터,파스타소스,라면"
10570,2026-05-07 09:55,홍대점,기존,모바일페이,8,56100.0,"맥주,식빵,감자,우유,시리얼,삼겹살,기저귀,화장지"
11144,2026-04-26 18:06,홍대점,기존,모바일페이,1,1100.0,생수
10735,2026-04-22 12:19,강남점,VIP,모바일페이,6,39100.0,"맥주,우유,시리얼,기저귀,커피,크루아상"
10793,2026-03-10 14:59,분당점,기존,카드,3,6200.0,"콜라,감자칩,초콜릿"
10018,2026-04-25 17:01,홍대점,신규,카드,3,13700.0,"파스타,파스타소스,계란"
10128,2026-03-18 13:29,홍대점,기존,모바일페이,1,8500.0,닭가슴살
10323,2026-04-26 18:31,강남점,기존,현금,5,34500.0,"우유,시리얼,파스타소스,세제,기저귀"
10256,2026-05-27 21:02,분당점,VIP,카드,2,6400.0,"상추,라면"
10944,2026-03-18 16:03,잠실점,기존,현금,2,3700.0,"콜라,감자칩"
11180,2026-03-03 16:17,강남점,신규,현금,1,2500.0,우유
10191,2026-05-28 20:56,강남점,기존,모바일페이,6,48500.0,"소고기,맥주,우유,시리얼,마늘,기저귀"
10116,2026-04-01 17:40,잠실점,VIP,모바일페이,7,24300.0,"계란,식빵,바나나,우유,감자칩,버터,라면"
11174,2026-04-07 20:23,강남점,VIP,카드,4,15500.0,"상추,마늘,삼겹살,생수"
10889,2026-05-01 15:22,강남점,기존,카드,7,46000.0,"맥주,상추,삼겹살,마늘,생수,세제,기저귀"
10607,2026-03-03 14:38,잠실점,신규,카드,5,36700.0,"닭가슴살,감자칩,삼겹살,콜라,기저귀"
10181,2026-03-02 21:03,홍대점,기존,카드,4,11500.0,"우유,시리얼,콜라,감자칩"
10302,2026-04-29 09:07,강남점,신규,카드,1,5500.0,맥주
10497,2026-03-26 09:42,홍대점,기존,카드,1,1500.0,양파
10349,2026-03-01 17:18,강남점,신규,현금,5,27100.0,"닭가슴살,계란,우유,시리얼,버터"
11036,2026-04-07 18:18,강남점,기존,모바일페이,2,10000.0,"세제,상추"
10983,2026-03-09 18:56,홍대점,기존,현금,1,3700.0,크루아상
10745,2026-05-29 21:52,홍대점,기존,카드,6,53600.0,"소고기,맥주,식빵,우유,시리얼,기저귀"
11152,2026-04-27 19:10,강남점,기존,카드,1,3500.0,커피
10518,2026-03-08 20:12,분당점,기존,모바일페이,1,5600.0,라면
10373,2026-05-17 08:50,잠실점,기존,현금,1,1600.0,마늘
10046,2026-05-29 18:07,강남점,기존,카드,2,7000.0,"파스타,파스타소스"
10477,2026-04-27 17:36,홍대점,신규,모바일페이,4,13700.0,"닭가슴살,콜라,감자칩,감자"
10158,2026-04-18 16:55,분당점,신규,카드,3,8700.0,"콜라,감자칩,크루아상"
11047,2026-05-20 20:46,강남점,신규,현금,3,10600.0,"계란,맥주,감자칩"
10172,2026-05-10 16:17,강남점,신규,카드,1,7800.0,화장지
10017,2026-05-03 16:26,홍대점,신규,모바일페이,8,37100.0,"맥주,식빵,요거트,상추,삼겹살,버터,마늘,라면"
10512,2026-03-10 10:50,강남점,기존,현금,6,37200.0,"계란,맥주,요거트,기저귀,라면,커피"
10049,2026-04-09 10:36,분당점,신규,모바일페이,5,38900.0,"맥주,삼겹살,기저귀,커피,양파"
10192,2026-03-04 15:25,잠실점,VIP,모바일페이,7,26000.0,"치즈,계란,식빵,우유,요거트,버터,라면"
10547,2026-05-24 16:08,잠실점,VIP,모바일페이,1,2600.0,콜라
10516,2026-03-11 09:45,강남점,신규,모바일페이,4,10700.0,"파스타,파스타소스,요거트,생수"
10978,2026-05-15 09:23,잠실점,신규,모바일페이,6,39000.0,"시리얼,상추,감자칩,삼겹살,마늘,기저귀"
10939,2026-04-28 11:54,잠실점,신규,카드,1,4900.0,사과
10829,2026-03-12 17:17,홍대점,기존,모바일페이,1,4500.0,파스타
10984,2026-03-24 19:26,잠실점,기존,모바일페이,3,23400.0,"기저귀,맥주,양파"
10481,2026-04-22 14:34,강남점,기존,현금,3,30700.0,"기저귀,맥주,삼겹살"
11129,2026-05-27 13:22,잠실점,기존,현금,5,16200.0,"식빵,우유,감자칩,버터,콜라"
10284,2026-05-09 15:15,분당점,기존,모바일페이,5,45200.0,"파스타,맥주,삼겹살,파스타소스,기저귀"
11030,2026-05-16 08:51,홍대점,기존,카드,3,11500.0,"파스타,상추,커피"
10798,2026-03-27 21:58,분당점,신규,모바일페이,8,51400.0,"맥주,요거트,감자칩,초콜릿,콜라,세제,기저귀,화장지"
10940,2026-05-25 17:51,강남점,신규,모바일페이,2,7500.0,"우유,시리얼"
10226,2026-03-16 21:40,홍대점,기존,현금,5,31300.0,"식빵,상추,삼겹살,마늘,기저귀"
10027,2026-04-19 17:46,분당점,기존,카드,1,4600.0,크루아상
10283,2026-05-10 11:36,분당점,기존,카드,2,5500.0,"요거트,감자칩"
11150,2026-03-27 21:23,잠실점,기존,카드,4,24500.0,"기저귀,상추,맥주,바나나"
10438,2026-05-17 08:28,홍대점,기존,카드,4,19300.0,"세제,요거트,마늘,크루아상"
11168,2026-04-08 18:54,강남점,신규,카드,5,22300.0,"계란,식빵,우유,버터,라면"
10365,2026-05-21 16:19,홍대점,기존,현금,5,22500.0,"계란,우유,시리얼,버터,라면"
10230,2026-03-31 10:31,홍대점,VIP,카드,5,18300.0,"계란,감자칩,사과,콜라,라면"
10038,2026-05-09 16:18,홍대점,기존,현금,1,6200.0,라면
10670,2026-04-06 08:20,강남점,기존,현금,2,5600.0,"상추,초콜릿"
10750,2026-05-10 09:56,홍대점,기존,카드,9,52000.0,"파스타,맥주,우유,시리얼,상추,삼겹살,파스타소스,마늘,기저귀"
11181,2026-03-20 13:00,분당점,신규,모바일페이,2,7800.0,"파스타,파스타소스"
10375,2026-05-10 11:39,홍대점,신규,현금,5,34300.0,"소고기,상추,감자칩,삼겹살,마늘"
10470,2026-05-29 12:00,홍대점,기존,모바일페이,9,51300.0,"파스타,닭가슴살,계란,맥주,우유,시리얼,파스타소스,기저귀,라면"
10883,2026-03-05 11:08,분당점,기존,현금,2,6800.0,"파스타,파스타소스"
11182,2026-03-21 20:33,분당점,기존,현금,5,28400.0,"소고기,바나나,감자칩,콜라,생수"
10688,2026-05-29 16:11,분당점,신규,모바일페이,3,19400.0,"우유,시리얼,세제"
10033,2026-04-03 12:58,홍대점,기존,카드,2,8600.0,"라면,계란"
11011,2026-03-16 09:37,강남점,기존,카드,5,15500.0,"파스타,감자칩,파스타소스,콜라,라면"
11176,2026-03-01 20:33,잠실점,기존,카드,9,48300.0,"계란,맥주,상추,감자칩,삼겹살,사과,콜라,마늘,기저귀"
10195,2026-05-07 18:27,홍대점,신규,모바일페이,5,32200.0,"맥주,감자칩,파스타소스,콜라,기저귀"
11106,2026-04-05 17:44,분당점,신규,카드,1,3000.0,감자칩
11114,2026-05-14 12:56,홍대점,신규,카드,4,16300.0,"우유,시리얼,콜라,치즈"
11064,2026-03-29 19:15,잠실점,신규,모바일페이,3,9600.0,"버터,콜라,감자칩"
10504,2026-05-27 18:57,분당점,기존,현금,10,56400.0,"파스타,맥주,식빵,우유,상추,버터,파스타소스,마늘,기저귀,커피"
10916,2026-03-17 19:30,잠실점,VIP,카드,1,8600.0,닭가슴살
10977,2026-03-10 08:48,강남점,기존,카드,3,13300.0,"파스타,파스타소스,커피"
11183,2026-05-15 13:16,분당점,신규,카드,3,8300.0,"요거트,콜라,사과"
11088,2026-04-17 12:34,잠실점,기존,카드,6,35500.0,"계란,맥주,콜라,파스타소스,기저귀,라면"
10801,2026-04-11 11:50,잠실점,기존,현금,7,26900.0,"계란,식빵,우유,사과,초콜릿,버터,콜라"
10580,2026-04-19 12:15,강남점,신규,모바일페이,8,63700.0,"소고기,맥주,우유,시리얼,사과,기저귀,라면,커피"
10161,2026-04-27 10:21,홍대점,VIP,카드,1,3900.0,파스타
10681,2026-04-24 13:04,잠실점,VIP,카드,4,30400.0,"라면,계란,삼겹살,화장지"
11198,2026-05-23 17:02,강남점,신규,현금,4,20900.0,"기저귀,맥주,양파,마늘"
10163,2026-03-24 17:59,잠실점,기존,모바일페이,5,25700.0,"계란,상추,삼겹살,마늘,라면"
10822,2026-03-16 10:59,강남점,신규,현금,4,16800.0,"파스타,파스타소스,닭가슴살,초콜릿"
10706,2026-05-18 17:08,분당점,기존,카드,6,28500.0,"우유,시리얼,상추,삼겹살,마늘,크루아상"
11009,2026-05-23 21:12,강남점,VIP,모바일페이,4,24900.0,"치즈,파스타,파스타소스,삼겹살"
10878,2026-03-02 16:19,잠실점,신규,현금,3,22000.0,"치즈,기저귀,상추"
10896,2026-05-17 21:28,홍대점,기존,현금,4,33100.0,"세제,기저귀,맥주,콜라"
10914,2026-03-24 20:05,홍대점,VIP,현금,7,46900.0,"소고기,계란,식빵,우유,버터,생수,커피"
11199,2026-05-12 17:45,잠실점,신규,모바일페이,2,19500.0,"기저귀,맥주"
10153,2026-05-06 13:02,분당점,기존,모바일페이,6,21300.0,"파스타,계란,감자칩,사과,파스타소스,콜라"
10979,2026-03-05 08:06,잠실점,신규,모바일페이,7,47400.0,"계란,맥주,기저귀,라면,커피,양파,크루아상"
11003,2026-05-29 21:25,분당점,신규,카드,1,13000.0,삼겹살
10510,2026-04-07 10:08,강남점,VIP,현금,2,8700.0,"파스타,파스타소스"
10112,2026-03-21 11:13,홍대점,기존,카드,4,22600.0,"세제,라면,마늘,화장지"
10227,2026-05-10 13:02,홍대점,VIP,모바일페이,5,44400.0,"파스타,소고기,감자,파스타소스,기저귀"
10986,2026-03-20 17:46,잠실점,기존,카드,5,23100.0,"파스타,계란,버터,파스타소스,라면"
10852,2026-05-23 11:30,잠실점,VIP,현금,1,3800.0,우유
10104,2026-03-26 12:54,잠실점,기존,모바일페이,3,12800.0,"우유,버터,식빵"
10422,2026-04-17 10:37,강남점,신규,현금,1,9300.0,세제
10420,2026-03-27 16:07,분당점,기존,모바일페이,4,15600.0,"파스타,파스타소스,맥주,바나나"
10625,2026-03-08 15:33,강남점,VIP,카드,6,39300.0,"소고기,바나나,상추,삼겹살,마늘,화장지"
10587,2026-05-17 14:45,홍대점,신규,카드,6,27100.0,"우유,시리얼,상추,감자칩,삼겹살,마늘"
11061,2026-05-03 09:59,강남점,기존,현금,5,18900.0,"식빵,감자,바나나,우유,버터"
10920,2026-05-12 09:13,홍대점,VIP,현금,7,38200.0,"파스타,상추,삼겹살,파스타소스,마늘,커피,크루아상"
10673,2026-05-26 17:53,분당점,기존,카드,2,4000.0,"콜라,감자칩"
10120,2026-03-21 08:31,홍대점,기존,모바일페이,1,6600.0,커피
10054,2026-05-04 19:45,홍대점,VIP,카드,5,20300.0,"치즈,식빵,상추,커피,크루아상"
10152,2026-04-29 14:49,잠실점,VIP,모바일페이,5,30500.0,"시리얼,상추,삼겹살,마늘,세제"
10404,2026-03-22 21:31,분당점,기존,카드,1,5500.0,치즈
11189,2026-04-19 19:02,홍대점,신규,모바일페이,1,3100.0,우유
10208,2026-05-28 20:19,잠실점,기존,카드,2,23000.0,"기저귀,맥주"
11135,2026-04-24 21:37,강남점,기존,모바일페이,5,22300.0,"계란,화장지,우유,시리얼,라면"
10659,2026-05-07 14:38,강남점,VIP,카드,4,20600.0,"우유,버터,시리얼,식빵"
11097,2026-03-04 12:01,잠실점,신규,모바일페이,3,15500.0,"파스타,파스타소스,닭가슴살"
10233,2026-03-24 13:55,강남점,기존,현금,3,15700.0,"세제,크루아상,바나나"
10009,2026-04-10 18:59,분당점,VIP,카드,2,9400.0,"파스타,파스타소스"
10160,2026-04-11 14:50,잠실점,기존,카드,1,3800.0,파스타
10037,2026-03-11 09:28,강남점,기존,모바일페이,2,5000.0,"감자칩,양파"
10453,2026-05-23 15:13,강남점,신규,카드,2,7800.0,"파스타,파스타소스"
10652,2026-03-30 13:26,잠실점,VIP,카드,6,30200.0,"맥주,감자칩,초콜릿,콜라,기저귀,크루아상"
10254,2026-05-11 18:44,홍대점,VIP,카드,4,31400.0,"시리얼,기저귀,계란,커피"
10304,2026-04-06 14:30,홍대점,기존,현금,5,19000.0,"감자,우유,시리얼,감자칩,사과"
10897,2026-03-24 17:23,분당점,신규,모바일페이,5,22900.0,"파스타,계란,시리얼,생수,라면"
11049,2026-05-27 19:16,분당점,기존,카드,6,29000.0,"계란,맥주,감자,라면,커피,크루아상"
10881,2026-04-21 15:06,분당점,기존,카드,1,4900.0,라면
10572,2026-05-16 19:25,잠실점,신규,카드,1,8400.0,닭가슴살
10624,2026-03-19 13:25,분당점,VIP,카드,5,32500.0,"치즈,계란,맥주,기저귀,라면"
11145,2026-04-30 21:02,잠실점,기존,카드,5,14300.0,"식빵,우유,감자칩,버터,콜라"
11031,2026-04-03 13:46,분당점,신규,카드,5,27200.0,"요거트,삼겹살,커피,양파,크루아상"
11146,2026-03-04 12:22,잠실점,VIP,카드,4,23600.0,"상추,마늘,삼겹살,커피"
10263,2026-04-14 09:12,강남점,기존,현금,7,41300.0,"파스타,맥주,우유,초콜릿,버터,파스타소스,기저귀"
10611,2026-04-07 21:42,홍대점,기존,카드,9,41300.0,"파스타,닭가슴살,감자칩,삼겹살,초콜릿,파스타소스,콜라,커피,크루아상"
10298,2026-05-26 17:50,강남점,기존,모바일페이,5,32500.0,"닭가슴살,식빵,상추,기저귀,라면"
10990,2026-04-23 09:07,강남점,VIP,모바일페이,1,2200.0,초콜릿
10415,2026-03-25 10:13,홍대점,신규,현금,1,2600.0,초콜릿
10151,2026-04-23 19:09,강남점,기존,카드,7,33600.0,"치즈,맥주,우유,시리얼,마늘,생수,기저귀"
10946,2026-04-09 15:03,분당점,신규,카드,4,24300.0,"세제,파스타,파스타소스,버터"
10473,2026-04-30 14:00,홍대점,기존,카드,4,18800.0,"사과,상추,마늘,삼겹살"
10953,2026-03-27 11:20,홍대점,기존,카드,6,22500.0,"계란,우유,시리얼,감자칩,콜라,라면"
10988,2026-04-05 14:16,잠실점,기존,모바일페이,1,7300.0,화장지
10779,2026-03-26 13:06,잠실점,신규,카드,4,14400.0,"우유,시리얼,파스타소스,감자"
10641,2026-05-14 13:01,잠실점,기존,모바일페이,1,7200.0,버터
11190,2026-04-22 09:18,잠실점,VIP,카드,3,10400.0,"콜라,커피,감자칩"
11143,2026-04-28 09:05,홍대점,기존,카드,2,6300.0,"파스타,파스타소스"
10551,2026-03-20 14:40,분당점,기존,카드,6,28000.0,"바나나,상추,삼겹살,마늘,라면,크루아상"
10640,2026-05-10 12:06,홍대점,기존,카드,4,18000.0,"콜라,라면,계란,크루아상"
10936,2026-05-27 16:54,분당점,기존,현금,4,14600.0,"라면,마늘,계란,초콜릿"
10929,2026-03-15 16:15,홍대점,기존,모바일페이,2,10900.0,"커피,크루아상"
10489,2026-05-05 14:57,홍대점,기존,카드,4,16800.0,"감자칩,상추,식빵,삼겹살"
10820,2026-03-31 14:06,잠실점,기존,카드,1,2300.0,감자칩
10711,2026-04-29 13:58,강남점,신규,카드,3,13600.0,"우유,맥주,커피"
11081,2026-05-09 16:46,강남점,기존,카드,5,22800.0,"파스타,상추,삼겹살,파스타소스,마늘"
10148,2026-05-16 12:38,잠실점,기존,카드,2,7300.0,"커피,생수"
10147,2026-05-17 15:41,홍대점,기존,카드,4,13900.0,"콜라,커피,감자칩,크루아상"
11175,2026-05-26 16:20,분당점,기존,카드,4,9500.0,"파스타,파스타소스,마늘,양파"
10963,2026-03-29 16:16,홍대점,VIP,카드,3,13100.0,"커피,감자,크루아상"
10346,2026-04-19 16:05,잠실점,신규,모바일페이,2,15600.0,"라면,삼겹살"
10403,2026-03-15 13:33,분당점,신규,현금,5,33400.0,"계란,맥주,상추,기저귀,라면"
10932,2026-05-09 17:04,홍대점,기존,카드,4,21400.0,"세제,요거트,버터,사과"
10955,2026-04-19 14:53,분당점,기존,모바일페이,5,35500.0,"파스타,소고기,계란,파스타소스,라면"
11125,2026-03-16 17:27,분당점,신규,카드,2,19000.0,"기저귀,맥주"
10660,2026-04-23 13:12,강남점,신규,모바일페이,2,10800.0,"닭가슴살,파스타"
10464,2026-03-18 09:04,강남점,기존,현금,7,37800.0,"치즈,계란,감자칩,버터,마늘,기저귀,라면"
10187,2026-05-07 16:54,잠실점,신규,모바일페이,6,40100.0,"소고기,식빵,시리얼,상추,삼겹살,마늘"
10609,2026-05-10 16:18,잠실점,기존,카드,5,16500.0,"계란,바나나,파스타소스,라면,양파"
10144,2026-03-19 09:24,분당점,VIP,카드,2,20300.0,"화장지,삼겹살"
10752,2026-04-22 19:35,홍대점,신규,카드,5,16100.0,"계란,상추,감자칩,콜라,라면"
10982,2026-05-16 21:53,강남점,기존,현금,5,19600.0,"식빵,감자칩,삼겹살,콜라,생수"
10198,2026-03-24 18:20,잠실점,기존,모바일페이,1,4400.0,치즈
10884,2026-03-30 17:44,홍대점,기존,카드,5,27900.0,"맥주,식빵,우유,버터,기저귀"
10280,2026-05-18 17:33,분당점,기존,카드,3,15000.0,"상추,마늘,삼겹살"
10294,2026-04-23 17:01,잠실점,신규,카드,7,33800.0,"파스타,계란,버터,파스타소스,라면,커피,크루아상"
11089,2026-03-12 13:28,강남점,기존,카드,1,4000.0,라면
10401,2026-03-18 14:55,홍대점,VIP,카드,4,21900.0,"마늘,화장지,커피,크루아상"
10123,2026-05-21 09:35,홍대점,신규,카드,4,29400.0,"우유,기저귀,커피,크루아상"
10203,2026-05-12 12:27,강남점,VIP,카드,3,6600.0,"콜라,마늘,감자칩"
10836,2026-04-11 10:43,홍대점,기존,카드,5,26100.0,"상추,삼겹살,마늘,커피,크루아상"
10247,2026-05-11 18:31,홍대점,신규,카드,6,20200.0,"파스타,식빵,우유,버터,파스타소스,양파"
11140,2026-03-18 17:48,홍대점,신규,카드,3,16100.0,"라면,맥주,계란"
10385,2026-03-25 10:49,강남점,기존,모바일페이,1,2600.0,상추
10855,2026-03-20 20:01,강남점,기존,모바일페이,6,22400.0,"상추,감자칩,삼겹살,초콜릿,콜라,마늘"
10220,2026-04-22 08:05,잠실점,신규,모바일페이,8,30100.0,"시리얼,사과,버터,콜라,파스타소스,생수,커피,크루아상"
10642,2026-05-09 08:05,강남점,기존,카드,1,3200.0,라면
10002,2026-04-09 17:07,잠실점,기존,현금,3,13900.0,"파스타소스,맥주,사과"
10113,2026-04-23 17:24,홍대점,VIP,카드,7,41200.0,"파스타,맥주,우유,시리얼,상추,기저귀,크루아상"
10699,2026-03-16 11:28,잠실점,VIP,모바일페이,4,30200.0,"파스타,기저귀,파스타소스,맥주"
10952,2026-05-28 08:10,홍대점,신규,모바일페이,4,18100.0,"치즈,파스타,파스타소스,커피"
11079,2026-05-29 12:38,강남점,기존,모바일페이,4,13900.0,"우유,시리얼,마늘,식빵"
10442,2026-05-06 09:54,분당점,신규,현금,1,2500.0,상추
10664,2026-05-22 09:42,분당점,신규,카드,8,43200.0,"계란,식빵,우유,버터,생수,기저귀,라면,커피"
11197,2026-04-04 11:14,강남점,VIP,카드,7,32400.0,"계란,바나나,시리얼,파스타소스,라면,커피,크루아상"
10318,2026-05-03 13:09,분당점,신규,카드,4,25400.0,"기저귀,맥주,감자칩,콜라"
10649,2026-05-04 21:29,강남점,신규,카드,5,35100.0,"맥주,우유,시리얼,사과,기저귀"
10710,2026-04-20 19:18,잠실점,신규,카드,8,35300.0,"파스타,식빵,우유,상추,삼겹살,버터,파스타소스,마늘"
10973,2026-03-09 08:35,강남점,VIP,현금,3,14000.0,"파스타,계란,맥주"
10628,2026-05-19 10:18,잠실점,VIP,카드,2,9400.0,"라면,계란"
10633,2026-05-14 08:28,잠실점,기존,현금,6,20100.0,"파스타,바나나,우유,요거트,파스타소스,마늘"
11172,2026-03-28 12:51,홍대점,기존,모바일페이,3,15100.0,"세제,버터,감자"
11107,2026-04-10 09:00,잠실점,기존,카드,6,28300.0,"식빵,우유,상추,삼겹살,버터,마늘"
10796,2026-03-22 20:07,분당점,VIP,카드,1,2800.0,바나나
10646,2026-03-25 19:23,잠실점,기존,카드,5,24600.0,"파스타,상추,삼겹살,버터,마늘"
11013,2026-05-20 11:02,잠실점,기존,카드,4,29200.0,"사과,기저귀,커피,크루아상"
10557,2026-03-31 12:27,분당점,신규,카드,2,4600.0,"콜라,감자칩"
10682,2026-05-09 11:32,홍대점,기존,카드,1,2500.0,양파
10578,2026-04-17 16:31,강남점,신규,모바일페이,2,9600.0,"라면,계란"
10525,2026-05-12 12:40,분당점,신규,카드,1,5000.0,시리얼
11060,2026-03-22 11:33,강남점,VIP,현금,4,15000.0,"우유,시리얼,커피,양파"
10541,2026-04-15 18:44,강남점,신규,현금,2,9300.0,"파스타,시리얼"
10749,2026-05-27 20:32,홍대점,신규,카드,5,22900.0,"식빵,우유,버터,커피,크루아상"
11110,2026-05-05 21:13,잠실점,신규,카드,7,25800.0,"계란,우유,시리얼,감자칩,초콜릿,콜라,라면"
10485,2026-05-16 12:49,분당점,VIP,모바일페이,2,4200.0,"콜라,감자칩"
10096,2026-04-02 15:41,분당점,VIP,카드,3,10100.0,"우유,시리얼,마늘"
11021,2026-04-15 09:00,분당점,기존,카드,4,14900.0,"우유,시리얼,파스타소스,초콜릿"
10564,2026-05-01 18:40,분당점,기존,현금,2,8700.0,"라면,계란"
10743,2026-04-27 10:57,분당점,기존,카드,1,2100.0,바나나
10864,2026-04-10 15:28,홍대점,기존,카드,5,43000.0,"소고기,상추,삼겹살,파스타소스,마늘"
10892,2026-04-22 16:57,홍대점,신규,카드,4,18200.0,"상추,마늘,삼겹살,바나나"
11039,2026-05-16 08:11,강남점,VIP,모바일페이,4,23600.0,"우유,기저귀,맥주,양파"
10207,2026-05-05 16:46,강남점,기존,카드,1,3000.0,초콜릿
10393,2026-03-04 08:34,홍대점,신규,카드,2,16500.0,"맥주,삼겹살"
10795,2026-04-13 19:03,홍대점,기존,모바일페이,4,16900.0,"파스타,파스타소스,라면,계란"
10871,2026-05-16 17:52,홍대점,VIP,카드,2,3700.0,"감자칩,초콜릿"
10398,2026-05-15 15:00,분당점,신규,카드,6,38800.0,"파스타,바나나,파스타소스,기저귀,커피,크루아상"
10767,2026-04-12 17:27,분당점,신규,현금,5,21800.0,"계란,콜라,라면,커피,크루아상"
11100,2026-04-27 16:58,잠실점,신규,카드,1,3400.0,요거트
11029,2026-05-07 17:26,강남점,VIP,카드,5,32000.0,"파스타,파스타소스,기저귀,라면,커피"
10643,2026-05-06 09:20,잠실점,기존,카드,6,23000.0,"치즈,계란,감자칩,콜라,커피,크루아상"
10613,2026-03-14 15:31,분당점,VIP,모바일페이,1,1600.0,생수
10961,2026-05-28 19:09,분당점,VIP,카드,3,14700.0,"라면,커피,크루아상"
10726,2026-04-08 15:03,홍대점,기존,카드,3,13700.0,"커피,크루아상,맥주"
10684,2026-05-28 08:17,홍대점,기존,카드,2,4400.0,"상추,바나나"
10099,2026-04-08 10:44,분당점,기존,카드,9,58200.0,"소고기,계란,요거트,상추,삼겹살,마늘,라면,커피,크루아상"
10805,2026-04-27 21:00,잠실점,신규,카드,5,20400.0,"파스타,우유,시리얼,감자칩,파스타소스"
