applicant_id,age,annual_income,employment_years,credit_score,home_ownership,loan_purpose,loan_amount,loan_term_months,interest_rate,debt_to_income_ratio,loan_to_income_ratio,num_credit_lines,previous_defaults,is_default
200405,32,51200000.0,6.6,612.0,RENT,사업자금,9240000.0,36,13.93,0.241,0.18,9,1,0
201096,43,90900000.0,5.8,718.0,OWN,의료비,11960000.0,24,11.23,0.225,0.132,5,0,0
200491,50,142990000.0,1.5,646.0,MORTGAGE,의료비,6150000.0,36,10.13,0.118,0.043,2,0,0
201060,36,88310000.0,8.5,784.0,RENT,부채통합,26320000.0,60,7.6,,0.298,4,0,0
201021,46,24390000.0,4.5,815.0,RENT,부채통합,37160000.0,48,9.05,1.015,1.524,5,1,0
200694,64,32090000.0,1.3,665.0,RENT,주택개선,4200000.0,24,13.07,0.363,0.131,5,0,1
200740,30,21170000.0,4.3,698.0,OWN,부채통합,16970000.0,12,10.61,0.549,0.802,9,0,0
200365,57,90710000.0,6.1,709.0,MORTGAGE,사업자금,1870000.0,60,11.13,0.141,0.021,9,0,0
200630,40,53700000.0,4.5,732.0,OWN,사업자금,2490000.0,48,10.17,0.283,0.046,3,0,0
200460,60,32700000.0,0.0,650.0,OWN,부채통합,24030000.0,24,11.06,0.5,0.735,5,0,0
200105,27,123420000.0,8.1,749.0,MORTGAGE,자동차구입,9840000.0,36,10.71,0.103,0.08,3,0,0
200269,26,60290000.0,2.8,767.0,RENT,부채통합,15950000.0,24,9.23,0.341,0.265,3,0,0
200609,37,,9.5,613.0,RENT,주택개선,8740000.0,12,12.33,0.324,0.253,5,0,0
201101,40,42300000.0,5.7,554.0,RENT,부채통합,12710000.0,60,14.43,0.281,0.3,2,1,0
200916,41,26210000.0,5.3,645.0,RENT,부채통합,15940000.0,24,13.96,0.388,0.608,2,0,1
200662,49,63130000.0,10.3,647.0,MORTGAGE,부채통합,30880000.0,24,14.77,0.429,0.489,1,0,0
200242,22,22360000.0,10.2,735.0,RENT,의료비,40930000.0,60,10.4,1.111,1.831,2,1,0
200431,36,62030000.0,6.2,588.0,RENT,사업자금,17840000.0,12,15.04,0.477,0.288,2,0,1
200986,64,26660000.0,11.5,734.0,OWN,교육,19980000.0,36,9.73,0.665,0.749,2,0,0
200204,53,52040000.0,8.3,693.0,MORTGAGE,기타,15770000.0,24,10.31,0.411,0.303,6,0,0
200310,52,97280000.0,13.6,629.0,RENT,사업자금,8290000.0,48,14.57,0.104,0.085,6,0,1
200596,62,48690000.0,6.4,577.0,RENT,교육,8130000.0,48,15.41,0.294,0.167,5,1,1
200631,23,57560000.0,11.6,682.0,RENT,자동차구입,6200000.0,12,10.02,0.174,0.108,4,0,0
200097,56,70830000.0,5.2,683.0,OWN,부채통합,12620000.0,36,12.37,0.08,0.178,9,0,0
200468,64,30110000.0,8.5,575.0,OWN,부채통합,21820000.0,24,15.59,0.507,0.725,3,0,0
200830,41,49870000.0,21.1,645.0,OWN,자동차구입,25460000.0,12,13.95,0.364,0.511,5,1,0
200493,62,69050000.0,5.0,657.0,OWN,의료비,10950000.0,36,12.14,0.245,0.159,5,0,0
200167,24,32900000.0,2.5,715.0,RENT,사업자금,12120000.0,24,7.57,0.254,0.368,4,0,0
200870,66,96310000.0,8.5,578.0,OWN,자동차구입,5270000.0,48,13.55,0.164,0.055,5,0,0
200702,32,40060000.0,4.6,622.0,MORTGAGE,의료비,11850000.0,24,12.5,0.237,0.296,3,0,0
200695,34,,17.1,560.0,RENT,주택개선,17310000.0,24,13.19,0.445,0.389,5,3,1
200010,36,52640000.0,6.3,632.0,MORTGAGE,부채통합,18400000.0,12,11.76,0.383,0.35,2,0,0
200605,63,37770000.0,7.2,696.0,RENT,부채통합,10430000.0,36,10.7,0.417,0.276,5,0,0
200316,41,54440000.0,10.9,698.0,OWN,주택개선,9010000.0,24,11.31,0.302,0.166,5,0,0
200774,64,48230000.0,0.8,693.0,RENT,사업자금,11550000.0,48,12.49,0.352,0.239,3,0,0
200362,65,,12.2,673.0,RENT,기타,21750000.0,36,12.82,0.579,0.901,7,0,0
200139,67,74620000.0,5.2,704.0,MORTGAGE,부채통합,6900000.0,36,12.35,0.242,0.092,5,0,0
200277,67,,0.0,565.0,MORTGAGE,부채통합,21730000.0,60,14.53,0.41,0.503,5,0,0
200385,33,38640000.0,7.3,566.0,OWN,주택개선,4150000.0,48,13.12,0.244,0.107,5,0,1
200569,67,47660000.0,12.7,797.0,RENT,부채통합,5640000.0,12,7.31,0.233,0.118,6,0,0
201057,38,33210000.0,1.4,576.0,RENT,부채통합,12290000.0,12,15.36,0.425,0.37,6,2,0
200773,63,55350000.0,,652.0,RENT,부채통합,43790000.0,24,14.61,0.523,0.791,5,1,0
200089,55,43510000.0,2.4,583.0,MORTGAGE,의료비,13080000.0,48,12.84,0.347,0.301,7,0,0
200091,24,103210000.0,8.0,644.0,RENT,의료비,20920000.0,24,12.81,0.381,0.203,3,0,0
200766,50,68480000.0,0.0,551.0,RENT,기타,15890000.0,60,16.79,0.228,0.232,6,1,0
200281,58,151900000.0,6.1,740.0,OWN,의료비,3310000.0,12,11.57,0.124,0.022,4,0,0
200652,27,59260000.0,10.0,616.0,RENT,교육,15580000.0,24,14.87,0.199,0.263,9,2,0
200461,39,31580000.0,1.7,660.0,MORTGAGE,자동차구입,6960000.0,48,12.11,0.253,0.22,6,0,1
200846,25,39160000.0,16.7,712.0,RENT,부채통합,12500000.0,24,8.79,0.217,0.319,5,0,0
200800,50,37310000.0,1.2,802.0,RENT,자동차구입,1080000.0,12,7.95,0.044,0.029,6,0,0
200301,57,37980000.0,4.5,633.0,MORTGAGE,의료비,12810000.0,12,12.41,0.383,0.337,2,0,0
200821,44,24470000.0,1.4,718.0,OWN,의료비,8490000.0,48,11.81,0.146,0.347,3,0,0
200203,27,120600000.0,11.6,657.0,OWN,부채통합,9890000.0,36,10.74,0.127,0.082,7,0,0
200403,42,55670000.0,10.9,613.0,MORTGAGE,부채통합,13610000.0,48,13.07,0.171,0.244,5,2,0
200341,58,55960000.0,5.9,850.0,OWN,부채통합,14030000.0,48,8.5,0.194,0.251,4,1,0
200366,64,58950000.0,12.9,665.0,OWN,주택개선,14580000.0,24,12.87,0.296,0.247,4,0,0
200024,130,64720000.0,3.5,604.0,RENT,교육,13620000.0,24,11.59,0.42,0.21,3,0,0
200346,52,40120000.0,0.4,693.0,MORTGAGE,부채통합,20330000.0,12,11.44,0.192,0.507,11,0,0
200677,34,51390000.0,5.1,659.0,MORTGAGE,부채통합,2260000.0,60,12.58,0.207,0.044,5,0,0
200058,52,47930000.0,12.7,737.0,RENT,사업자금,3560000.0,48,11.0,0.268,0.074,4,2,0
200335,43,35070000.0,1.7,588.0,RENT,자동차구입,3730000.0,48,13.42,0.118,0.106,3,0,0
200311,66,51430000.0,8.6,586.0,RENT,주택개선,4020000.0,60,14.8,,0.078,4,0,0
201132,60,84410000.0,2.0,655.0,OWN,의료비,12790000.0,36,12.07,0.22,0.152,4,0,0
200641,66,23370000.0,5.2,731.0,OWN,부채통합,5810000.0,48,11.13,0.24,0.249,8,3,0
200354,58,32270000.0,7.2,680.0,MORTGAGE,부채통합,13650000.0,24,14.17,0.408,0.423,7,0,0
200736,59,33260000.0,6.5,,MORTGAGE,자동차구입,4140000.0,24,11.56,0.226,0.124,7,0,0
200438,28,55520000.0,8.8,550.0,MORTGAGE,사업자금,2440000.0,24,13.23,0.352,0.044,6,0,0
200241,68,40280000.0,7.5,547.0,MORTGAGE,교육,3750000.0,48,17.42,0.105,0.093,3,0,1
200667,63,41350000.0,8.4,746.0,OWN,자동차구입,11450000.0,36,8.55,0.31,0.277,5,0,0
200319,30,81600000.0,15.9,642.0,RENT,주택개선,12140000.0,12,14.83,0.241,0.149,7,0,0
201005,44,26230000.0,7.0,705.0,RENT,주택개선,21250000.0,48,11.47,0.727,0.81,8,0,0
200263,63,59730000.0,3.4,715.0,MORTGAGE,주택개선,7940000.0,36,9.9,0.143,0.133,2,0,0
200099,51,74560000.0,3.8,834.0,MORTGAGE,사업자금,14880000.0,60,4.87,0.255,0.2,3,0,0
201013,61,53390000.0,10.7,622.0,RENT,사업자금,12510000.0,12,14.95,0.419,0.234,6,0,0
200497,54,40520000.0,11.4,690.0,RENT,부채통합,6120000.0,36,11.46,0.265,0.151,3,0,0
200726,35,71180000.0,7.8,766.0,RENT,사업자금,2360000.0,48,9.36,0.199,0.033,3,0,0
200276,46,35300000.0,4.6,525.0,RENT,부채통합,19870000.0,48,16.19,0.325,0.563,6,2,1
200090,52,22540000.0,2.7,715.0,MORTGAGE,기타,2280000.0,60,10.82,0.151,0.101,5,0,0
200715,51,40790000.0,11.5,664.0,OWN,부채통합,6920000.0,24,13.88,0.099,0.17,6,0,0
200516,58,31230000.0,14.4,630.0,MORTGAGE,교육,4940000.0,36,13.94,0.052,0.158,4,0,1
200952,53,42470000.0,13.4,805.0,MORTGAGE,자동차구입,2600000.0,36,7.11,0.08,0.061,3,0,0
200332,45,28180000.0,2.2,850.0,RENT,의료비,24420000.0,12,7.61,0.537,0.867,3,0,0
201040,52,49690000.0,6.8,631.0,RENT,사업자금,6640000.0,36,14.02,0.232,0.134,4,2,0
200434,63,36550000.0,12.1,694.0,RENT,부채통합,22640000.0,36,10.32,0.464,0.619,7,0,0
201140,42,40500000.0,0.0,561.0,MORTGAGE,주택개선,29650000.0,24,12.83,0.497,0.732,6,0,0
200991,28,46550000.0,7.0,526.0,MORTGAGE,부채통합,6480000.0,24,17.25,0.241,0.139,5,1,1
200487,69,27030000.0,0.1,641.0,OWN,기타,12650000.0,36,14.27,0.37,0.468,6,0,0
200659,30,24090000.0,13.5,692.0,RENT,의료비,15020000.0,24,9.33,0.459,0.623,4,0,0
200872,23,68620000.0,10.0,607.0,RENT,부채통합,12670000.0,36,13.96,0.39,0.185,7,0,0
200532,25,52260000.0,11.0,468.0,RENT,부채통합,5150000.0,24,17.96,0.289,0.099,7,0,1
200841,24,68250000.0,0.0,566.0,RENT,사업자금,20380000.0,48,12.55,0.31,0.299,2,0,0
200042,32,24140000.0,0.0,723.0,RENT,자동차구입,3090000.0,48,8.93,0.143,0.128,7,0,0
200261,36,33090000.0,3.8,533.0,OWN,부채통합,6820000.0,12,13.74,0.094,0.206,4,0,0
200811,30,57020000.0,0.0,713.0,RENT,부채통합,6240000.0,48,9.43,0.02,0.109,5,0,0
200306,54,50030000.0,0.0,607.0,RENT,자동차구입,13090000.0,24,14.39,,0.262,3,0,0
200960,30,57590000.0,9.3,579.0,MORTGAGE,의료비,7010000.0,48,14.25,0.201,0.122,4,0,0
200703,46,31830000.0,2.4,525.0,RENT,주택개선,25860000.0,24,14.38,0.615,0.812,2,0,0
200772,44,74570000.0,2.1,720.0,RENT,자동차구입,2300000.0,36,11.7,0.165,0.031,4,0,0
201123,62,40850000.0,4.4,,RENT,교육,4570000.0,48,11.51,0.273,0.112,3,1,1
200197,60,42660000.0,6.7,555.0,MORTGAGE,사업자금,10370000.0,60,15.18,0.404,0.243,5,2,1
200141,22,77070000.0,9.5,549.0,RENT,자동차구입,9890000.0,36,14.78,0.156,0.128,5,1,0
200595,60,49060000.0,2.7,680.0,OWN,교육,5020000.0,36,11.36,0.133,0.102,8,0,1
200123,43,25900000.0,1.9,628.0,OWN,주택개선,9890000.0,24,10.18,0.453,0.382,6,0,0
200495,31,27410000.0,2.9,687.0,MORTGAGE,기타,1000000.0,36,13.01,0.035,0.036,6,0,0
200822,55,35940000.0,11.8,,MORTGAGE,교육,12330000.0,36,12.91,0.301,0.343,7,0,0
200111,32,77430000.0,2.9,538.0,MORTGAGE,주택개선,202540000.0,36,14.15,0.338,0.422,7,0,1
200085,30,63130000.0,4.6,473.0,RENT,자동차구입,24740000.0,48,17.77,0.379,0.392,6,0,1
200905,23,41890000.0,7.4,601.0,MORTGAGE,부채통합,12410000.0,36,12.59,0.161,0.296,4,0,0
200514,25,23880000.0,6.5,689.0,MORTGAGE,자동차구입,15790000.0,12,13.59,0.625,0.661,4,0,0
200692,69,37070000.0,13.0,,MORTGAGE,부채통합,12170000.0,24,13.92,0.311,0.328,7,0,0
200483,29,38600000.0,11.4,553.0,RENT,의료비,15030000.0,12,13.64,0.442,0.389,2,0,0
200927,24,688620000.0,11.2,499.0,RENT,기타,3920000.0,48,17.35,0.281,0.075,12,0,0
200612,43,44690000.0,0.0,641.0,MORTGAGE,주택개선,1540000.0,36,12.33,0.097,0.034,6,0,0
200794,58,37610000.0,3.6,781.0,RENT,교육,20880000.0,36,9.08,0.429,0.555,5,0,0
200075,45,17030000.0,10.9,735.0,RENT,기타,27470000.0,24,10.23,1.039,1.613,5,0,0
200509,32,18030000.0,1.2,844.0,OWN,기타,10210000.0,36,6.87,0.394,0.566,3,0,0
201147,32,45210000.0,12.3,676.0,RENT,교육,4900000.0,36,11.7,0.191,0.108,2,0,0
200274,69,102490000.0,2.1,729.0,RENT,의료비,15010000.0,36,10.07,0.336,0.146,4,0,0
200792,30,22210000.0,17.0,594.0,MORTGAGE,기타,8850000.0,24,14.96,0.448,0.398,7,0,0
200397,49,24120000.0,5.4,,MORTGAGE,사업자금,12670000.0,60,13.73,0.486,0.525,2,3,1
200155,51,112300000.0,8.8,720.0,RENT,부채통합,18890000.0,36,11.38,0.174,0.168,8,0,0
200269,26,60290000.0,2.8,767.0,RENT,부채통합,15950000.0,24,9.23,0.341,0.265,3,0,0
200192,58,52470000.0,4.8,654.0,MORTGAGE,교육,22060000.0,24,13.83,0.302,0.42,3,3,0
200798,66,46350000.0,15.5,570.0,RENT,기타,1120000.0,36,14.47,0.167,0.024,3,1,0
201141,44,38820000.0,13.2,764.0,MORTGAGE,부채통합,9690000.0,48,9.28,0.176,0.25,3,1,0
200188,48,74290000.0,6.7,648.0,RENT,부채통합,6770000.0,12,12.26,0.199,0.091,4,1,0
200051,28,56000000.0,6.9,681.0,RENT,부채통합,6380000.0,36,12.32,0.16,0.114,7,2,0
200039,38,75720000.0,9.9,630.0,RENT,부채통합,8600000.0,60,14.4,0.337,0.114,5,0,0
200419,22,137930000.0,0.0,643.0,MORTGAGE,사업자금,10430000.0,60,15.18,0.289,0.076,5,0,0
201117,22,66980000.0,10.9,676.0,RENT,기타,5870000.0,36,10.25,0.346,0.088,5,1,0
200209,42,44620000.0,4.4,666.0,MORTGAGE,자동차구입,8760000.0,24,13.26,0.216,0.196,2,0,0
200376,22,34820000.0,13.0,543.0,MORTGAGE,자동차구입,26900000.0,36,15.58,0.489,0.773,1,0,0
200464,56,45120000.0,15.0,,RENT,부채통합,4200000.0,24,10.79,0.339,0.093,5,0,0
200471,38,,9.8,586.0,RENT,자동차구입,22530000.0,60,13.96,0.325,0.378,5,0,0
200518,49,69530000.0,1.5,560.0,RENT,주택개선,33660000.0,60,15.06,0.403,0.484,3,0,0
200076,22,71380000.0,12.2,575.0,RENT,기타,8080000.0,12,17.41,0.174,0.113,3,0,0
200249,26,31660000.0,6.2,525.0,RENT,자동차구입,16750000.0,24,17.61,0.333,0.529,1,0,1
200560,61,28820000.0,10.8,641.0,MORTGAGE,사업자금,10210000.0,24,14.75,0.287,0.354,4,0,0
200303,59,27220000.0,8.6,561.0,MORTGAGE,기타,10830000.0,60,14.82,0.328,0.398,4,0,0
200583,64,48750000.0,19.3,779.0,MORTGAGE,부채통합,7790000.0,48,9.85,0.282,0.16,5,1,0
200900,60,54040000.0,0.0,805.0,RENT,부채통합,6560000.0,36,10.33,0.234,0.121,3,0,0
201010,58,76670000.0,7.0,719.0,RENT,주택개선,17980000.0,24,11.11,0.486,0.235,6,0,0
200336,53,36730000.0,7.9,520.0,RENT,부채통합,42490000.0,24,16.72,0.685,1.157,5,1,1
200738,63,46400000.0,7.4,663.0,OWN,의료비,6380000.0,24,10.61,0.186,0.138,7,0,0
200799,62,38480000.0,5.3,739.0,MORTGAGE,사업자금,24400000.0,12,8.36,0.529,0.634,4,0,0
200012,63,16670000.0,8.9,705.0,RENT,사업자금,15990000.0,36,9.16,0.612,0.959,4,0,0
200962,36,64780000.0,17.1,669.0,OWN,의료비,12400000.0,36,11.67,0.234,0.191,10,1,0
200278,47,25280000.0,0.0,659.0,RENT,부채통합,5380000.0,60,11.01,0.339,0.213,3,2,0
200486,43,28360000.0,,554.0,RENT,부채통합,28450000.0,36,15.62,0.741,1.003,1,3,1
200463,26,35220000.0,2.2,740.0,MORTGAGE,의료비,7720000.0,24,13.16,0.456,0.219,3,0,0
200539,58,46440000.0,19.5,798.0,MORTGAGE,사업자금,31860000.0,24,8.24,0.549,0.686,4,0,0
200628,56,37600000.0,10.2,689.0,RENT,부채통합,15860000.0,48,11.24,0.348,0.422,3,0,0
200282,57,773620000.0,0.0,739.0,OWN,의료비,11850000.0,60,11.21,0.296,0.252,1,0,0
200254,31,33780000.0,7.5,653.0,OWN,교육,8910000.0,48,12.37,0.236,0.264,7,0,0
200708,46,53330000.0,6.5,713.0,OWN,교육,12820000.0,48,8.73,0.134,0.24,6,3,0
200280,65,48160000.0,7.7,641.0,OWN,자동차구입,17160000.0,48,10.37,0.391,0.356,1,0,0
200977,59,46230000.0,0.9,757.0,OWN,사업자금,17480000.0,24,8.34,0.467,0.378,7,0,0
200224,65,38460000.0,5.1,850.0,RENT,기타,6470000.0,12,7.83,0.358,0.168,7,0,0
200578,57,37340000.0,3.2,751.0,RENT,사업자금,7170000.0,36,9.39,0.267,0.192,4,0,0
200673,62,42790000.0,10.3,713.0,MORTGAGE,사업자금,16070000.0,24,12.36,0.578,0.376,5,0,0
200998,45,55430000.0,,770.0,OWN,교육,5210000.0,24,8.65,0.282,0.094,7,0,0
200220,46,38510000.0,3.7,740.0,MORTGAGE,주택개선,2560000.0,48,11.26,0.27,0.066,3,0,1
200426,27,28860000.0,6.5,758.0,OWN,교육,18080000.0,48,11.73,0.475,0.626,2,1,0
200370,65,98000000.0,1.5,540.0,RENT,의료비,14830000.0,24,16.35,0.176,0.151,4,0,1
201094,34,32120000.0,6.4,430.0,RENT,부채통합,6500000.0,36,17.66,0.231,0.202,2,0,0
200070,55,71540000.0,6.8,672.0,MORTGAGE,자동차구입,6410000.0,36,10.48,0.17,0.09,5,0,0
200256,39,22060000.0,0.0,620.0,RENT,자동차구입,11550000.0,48,14.11,0.357,0.524,5,1,0
200581,48,35720000.0,7.0,609.0,RENT,교육,25830000.0,24,11.93,0.556,0.723,1,3,0
200022,36,61450000.0,,667.0,MORTGAGE,주택개선,28760000.0,60,11.72,0.494,0.468,4,1,1
200078,61,39210000.0,2.4,773.0,RENT,사업자금,28200000.0,48,10.22,0.509,0.719,10,0,0
200548,64,40860000.0,4.8,617.0,RENT,부채통합,13910000.0,36,13.44,0.373,0.34,7,0,0
201074,28,73620000.0,5.9,672.0,RENT,자동차구입,3240000.0,36,9.5,0.22,0.044,4,0,0
200749,33,54320000.0,10.9,661.0,MORTGAGE,교육,19900000.0,60,13.92,0.465,0.366,6,0,0
200406,51,,9.3,585.0,RENT,부채통합,7530000.0,48,10.86,0.3,0.107,8,1,1
200896,55,70660000.0,1.8,566.0,RENT,사업자금,9670000.0,36,16.49,0.244,0.137,6,0,1
200827,32,56170000.0,10.1,779.0,MORTGAGE,부채통합,15860000.0,60,8.22,0.324,0.282,4,0,0
200126,54,33580000.0,3.3,461.0,RENT,의료비,5900000.0,12,19.12,0.13,0.176,5,0,1
200229,36,89020000.0,14.9,636.0,MORTGAGE,의료비,3270000.0,24,10.04,0.289,0.037,4,0,0
200758,45,58360000.0,14.8,726.0,RENT,교육,4360000.0,24,10.77,0.186,0.075,4,1,0
200043,62,23770000.0,5.2,549.0,MORTGAGE,부채통합,23770000.0,36,16.38,0.77,1.0,4,0,1
200517,59,34550000.0,0.0,661.0,OWN,부채통합,8790000.0,48,10.59,0.241,0.254,8,1,0
200890,31,25920000.0,0.0,685.0,MORTGAGE,주택개선,1030000.0,24,11.33,0.169,0.04,3,0,0
200996,37,35970000.0,1.6,763.0,MORTGAGE,기타,27910000.0,36,10.88,0.636,0.776,4,0,0
200989,66,31690000.0,6.5,559.0,RENT,사업자금,11640000.0,60,14.06,0.249,0.367,6,0,0
200573,35,63050000.0,0.0,787.0,RENT,기타,14190000.0,48,8.66,0.293,0.225,6,0,0
200577,32,37700000.0,0.3,632.0,MORTGAGE,주택개선,18290000.0,36,12.34,0.369,0.485,4,0,0
201063,41,47420000.0,9.1,631.0,OWN,부채통합,2530000.0,24,14.79,0.115,0.053,4,0,0
200622,48,94940000.0,6.6,688.0,OWN,주택개선,16880000.0,24,11.08,0.268,0.178,3,0,0
200768,25,45350000.0,20.5,633.0,MORTGAGE,사업자금,12770000.0,48,12.64,0.284,0.282,2,1,0
200744,27,,8.3,598.0,OWN,교육,14290000.0,24,14.16,0.138,0.15,5,1,0
200375,42,110680000.0,11.7,669.0,MORTGAGE,부채통합,27170000.0,36,10.75,0.27,0.245,5,1,0
200206,42,51580000.0,14.8,756.0,MORTGAGE,기타,11800000.0,60,11.35,0.295,0.229,5,1,0
200317,130,22620000.0,8.3,630.0,RENT,사업자금,26530000.0,24,12.39,0.805,1.173,5,0,0
201012,43,47740000.0,4.5,614.0,MORTGAGE,주택개선,4350000.0,36,12.97,0.136,0.091,5,0,0
200007,62,63850000.0,8.2,711.0,RENT,자동차구입,11710000.0,48,11.36,0.236,0.183,3,0,0
201073,29,61760000.0,2.8,655.0,OWN,부채통합,2550000.0,60,10.22,0.06,0.041,4,0,0
200803,62,95550000.0,8.5,625.0,OWN,자동차구입,24550000.0,36,13.59,0.432,0.257,4,0,1
200979,35,72000000.0,14.5,758.0,MORTGAGE,의료비,15290000.0,60,11.08,0.45,0.212,6,1,0
200845,28,39350000.0,6.5,807.0,MORTGAGE,기타,3470000.0,48,9.89,0.18,0.088,6,0,0
200494,28,50380000.0,12.0,,RENT,부채통합,11000000.0,24,16.11,0.355,0.218,5,0,1
200920,40,116810000.0,10.3,590.0,MORTGAGE,부채통합,6220000.0,24,14.22,0.188,0.053,5,0,0
201015,53,20040000.0,6.3,623.0,RENT,사업자금,31510000.0,48,13.51,0.897,1.572,7,1,1
200501,36,53420000.0,0.0,678.0,RENT,자동차구입,7460000.0,36,10.34,0.137,0.14,3,0,0
200872,23,68620000.0,10.0,607.0,RENT,부채통합,12670000.0,36,13.96,0.39,0.185,7,0,0
201006,61,24610000.0,7.3,617.0,MORTGAGE,부채통합,36560000.0,48,13.25,0.817,1.486,5,0,0
200934,62,24050000.0,4.9,598.0,RENT,교육,4130000.0,24,13.92,,0.172,11,0,1
200260,38,67960000.0,7.5,595.0,RENT,교육,12780000.0,12,15.84,0.349,0.188,3,0,0
200283,49,17540000.0,,679.0,RENT,자동차구입,13810000.0,36,10.02,0.643,0.787,3,0,0
200635,39,54040000.0,6.3,705.0,OWN,사업자금,18370000.0,60,11.01,0.377,0.34,6,0,0
200591,41,40800000.0,2.3,641.0,MORTGAGE,부채통합,6950000.0,24,13.14,0.184,0.17,2,1,0
200161,49,49390000.0,13.1,,MORTGAGE,부채통합,4100000.0,24,10.12,0.128,0.083,4,0,0
200950,48,120410000.0,9.1,602.0,OWN,부채통합,18690000.0,24,14.32,0.201,0.155,4,3,1
200475,53,21070000.0,2.1,492.0,MORTGAGE,기타,17810000.0,24,14.95,0.678,0.845,8,0,0
200456,52,23200000.0,3.4,619.0,OWN,부채통합,8240000.0,24,15.17,0.323,0.355,5,0,1
200321,44,24450000.0,6.4,736.0,RENT,의료비,8570000.0,12,9.31,0.383,0.351,3,0,0
200787,68,26570000.0,0.0,624.0,MORTGAGE,자동차구입,20040000.0,24,13.56,0.65,0.754,9,0,0
200435,42,,,614.0,RENT,기타,19270000.0,36,11.67,0.38,0.438,5,0,0
200664,43,48640000.0,5.2,558.0,MORTGAGE,교육,16980000.0,24,15.86,0.306,0.349,7,0,0
201148,64,87480000.0,7.7,632.0,RENT,의료비,60170000.0,12,13.16,0.636,0.688,7,2,1
200300,67,62160000.0,10.8,595.0,RENT,주택개선,8780000.0,36,13.35,0.129,0.141,4,1,0
201106,28,29190000.0,8.5,641.0,MORTGAGE,사업자금,7210000.0,24,13.18,0.364,0.247,1,2,0
200437,36,25160000.0,2.9,581.0,OWN,자동차구입,9640000.0,48,12.67,0.399,0.383,5,3,1
200921,42,59390000.0,4.1,710.0,OWN,교육,8580000.0,36,10.84,0.11,0.144,3,2,0
200676,25,39830000.0,8.6,657.0,RENT,사업자금,11670000.0,36,12.22,0.342,0.293,2,0,0
201083,35,32620000.0,4.4,577.0,RENT,자동차구입,14880000.0,36,14.65,0.261,0.456,5,2,1
200909,53,37410000.0,0.0,671.0,MORTGAGE,자동차구입,9490000.0,36,11.67,0.295,0.254,3,1,1
200439,61,59210000.0,9.0,683.0,MORTGAGE,사업자금,9070000.0,60,11.33,0.233,0.153,7,1,0
200326,62,48260000.0,5.6,671.0,RENT,주택개선,15970000.0,48,13.11,0.489,0.331,6,0,0
200404,53,62870000.0,10.7,779.0,RENT,기타,1000000.0,36,7.72,0.175,0.016,6,2,0
200266,38,45900000.0,19.9,655.0,OWN,부채통합,7630000.0,12,12.82,0.303,0.166,8,1,0
200565,56,39970000.0,4.6,714.0,RENT,주택개선,1000000.0,36,11.6,0.227,0.025,7,0,0
200603,31,74850000.0,2.4,687.0,RENT,부채통합,6940000.0,24,12.84,0.048,0.093,4,0,0
200937,68,56630000.0,6.0,801.0,MORTGAGE,자동차구입,21360000.0,24,6.09,0.424,0.377,4,0,0
200293,26,35300000.0,8.1,719.0,OWN,자동차구입,14050000.0,36,9.71,0.392,0.398,7,0,0
200814,49,35760000.0,4.1,623.0,RENT,교육,22550000.0,48,12.66,0.494,0.631,5,1,1
200279,65,50350000.0,4.9,681.0,MORTGAGE,기타,10590000.0,48,9.78,0.201,0.21,7,0,0
200656,69,86320000.0,2.7,622.0,MORTGAGE,기타,5850000.0,36,13.07,0.163,0.068,7,0,0
200035,60,20700000.0,5.5,417.0,MORTGAGE,의료비,9320000.0,12,18.46,0.471,0.45,3,0,1
200733,69,49240000.0,9.9,,OWN,의료비,32750000.0,12,13.26,0.373,0.665,7,0,0
200712,30,83910000.0,6.7,710.0,RENT,의료비,26400000.0,48,11.63,0.372,0.315,4,0,0
200554,26,60290000.0,8.8,667.0,OWN,자동차구입,9950000.0,36,12.05,0.162,0.165,7,0,0
200095,33,84920000.0,2.4,517.0,MORTGAGE,부채통합,5510000.0,48,17.14,0.219,0.065,8,0,1
201124,22,74970000.0,7.5,607.0,MORTGAGE,교육,8010000.0,36,15.12,0.083,0.107,1,0,1
201130,34,25180000.0,1.2,,MORTGAGE,의료비,12810000.0,24,8.95,0.486,0.509,4,0,0
200877,25,24700000.0,0.0,702.0,MORTGAGE,부채통합,12610000.0,24,11.43,0.412,0.511,1,2,0
200232,58,37280000.0,3.2,526.0,RENT,주택개선,15570000.0,48,16.2,0.329,0.418,2,2,0
200246,60,70100000.0,9.0,749.0,MORTGAGE,기타,39190000.0,60,10.05,0.31,0.559,5,0,0
200946,63,56480000.0,20.5,708.0,OWN,자동차구입,7810000.0,60,8.41,0.253,0.138,2,0,0
200826,67,36360000.0,1.2,482.0,MORTGAGE,교육,21550000.0,36,18.99,0.451,0.593,2,0,1
200168,30,,1.0,815.0,RENT,자동차구입,11110000.0,60,7.54,0.409,0.188,4,0,0
200503,53,34670000.0,0.0,,OWN,사업자금,7710000.0,48,13.29,0.162,0.222,6,1,0
200972,43,40970000.0,0.0,729.0,MORTGAGE,기타,39240000.0,12,9.8,0.789,0.958,4,1,0
200333,30,31940000.0,5.8,,MORTGAGE,주택개선,12960000.0,36,12.59,0.368,0.406,4,0,0
200671,58,755630000.0,12.9,746.0,MORTGAGE,사업자금,12720000.0,36,10.12,0.366,0.254,4,0,0
