transaction_id,transaction_amount,transaction_hour,merchant_category,customer_age,account_tenure_days,avg_monthly_spending,estimated_card_limit,distance_from_home_km,is_foreign_transaction,num_transactions_last_24h,time_since_last_transaction_min,is_fraud
100853,9924900.0,19,생활용품,72.0,1599,238900.0,650000.0,2.9,0,4,17.2,0
100109,,6,편의점,45.0,2168,187600.0,555000.0,34.9,0,7,50.6,0
101008,185900.0,0,전자기기,47.0,2534,557600.0,1537000.0,24.2,0,4,134.1,0
100128,168400.0,7,온라인쇼핑,61.0,3098,436400.0,1139000.0,19.2,0,2,167.1,0
100339,121600.0,20,레스토랑,30.0,457,163000.0,465000.0,5.5,0,0,113.8,0
100002,31200.0,7,레스토랑,62.0,2026,366600.0,1081000.0,19.6,0,2,126.5,0
100917,19500.0,20,편의점,49.0,2904,458800.0,1482000.0,29.6,0,1,2.5,0
100540,7300.0,14,편의점,20.0,389,258800.0,827000.0,25.2,0,3,119.5,0
100602,190900.0,22,온라인쇼핑,62.0,3551,175500.0,562000.0,17.4,0,2,16.9,0
100309,33900.0,6,생활용품,36.0,1066,1067000.0,3553000.0,18.6,0,1,112.0,0
100586,222200.0,9,여행/항공,70.0,3195,115500.0,312000.0,18.1,0,4,318.6,0
101113,39900.0,11,편의점,29.0,141,203900.0,535000.0,22.0,0,2,70.2,0
100411,86600.0,13,생활용품,28.0,1175,141000.0,395000.0,5.3,0,0,39.4,0
100172,21400.0,16,편의점,24.0,1110,356700.0,1091000.0,7.8,0,2,115.1,0
100418,,13,온라인쇼핑,25.0,2419,177500.0,596000.0,1.8,0,2,611.0,0
100994,107700.0,12,레스토랑,43.0,2446,129300.0,431000.0,42.2,0,5,172.0,0
100838,205900.0,7,여행/항공,30.0,859,364800.0,1228000.0,11.3,0,1,24.8,0
101043,594900.0,15,여행/항공,42.0,1156,346000.0,1099000.0,6.3,0,2,580.6,1
100960,115500.0,21,온라인쇼핑,42.0,1144,298200.0,914000.0,0.3,0,2,82.2,0
100604,59200.0,21,레스토랑,26.0,1587,677400.0,1796000.0,14.6,0,4,148.8,0
100980,41100.0,11,온라인쇼핑,50.0,1292,,697000.0,1.7,0,2,352.6,0
100883,191400.0,11,전자기기,44.0,376,369000.0,1092000.0,11.4,0,1,88.0,0
100461,195500.0,13,전자기기,59.0,3109,108100.0,355000.0,10.1,0,1,63.1,0
100044,41500.0,10,생활용품,38.0,2816,953800.0,2637000.0,16.3,0,2,74.2,0
100638,204300.0,21,여행/항공,35.0,409,153700.0,443000.0,7.0,0,3,7.9,0
100424,55700.0,22,레스토랑,51.0,3255,113000.0,300000.0,55.1,0,0,974.8,0
100728,75200.0,11,전자기기,23.0,3586,104800.0,314000.0,7.9,0,3,52.5,0
100316,435000.0,17,여행/항공,55.0,459,175700.0,479000.0,14.7,0,4,683.7,1
100377,520900.0,3,전자기기,60.0,1286,201400.0,642000.0,21.7,0,2,120.1,1
100525,28400.0,3,레스토랑,36.0,2874,355900.0,1120000.0,57.2,0,3,316.0,0
100333,79800.0,5,주유소,36.0,1170,661800.0,2193000.0,56.1,0,1,73.2,0
100439,151500.0,12,전자기기,23.0,3449,343700.0,1108000.0,19.8,0,2,24.7,0
101029,269800.0,13,전자기기,50.0,2510,187200.0,566000.0,9.7,0,2,301.5,0
100151,131500.0,7,온라인쇼핑,66.0,3042,701400.0,2310000.0,26.4,0,1,12.6,0
100038,48800.0,14,생활용품,65.0,2399,50000.0,300000.0,4.5,0,2,372.8,0
100557,271300.0,22,온라인쇼핑,60.0,3934,240500.0,638000.0,22.3,1,1,78.0,0
100926,33300.0,15,주유소,71.0,1641,321500.0,1083000.0,25.2,0,3,1.0,0
100751,11549300.0,7,주유소,72.0,2146,197100.0,623000.0,,1,1,2.8,0
101079,154500.0,22,온라인쇼핑,42.0,1169,241600.0,724000.0,45.2,0,4,308.2,0
101073,13200.0,21,편의점,61.0,120,74000.0,300000.0,22.2,0,4,61.7,0
100725,,0,생활용품,63.0,1642,96900.0,317000.0,1.9,0,1,19.1,0
100822,44500.0,20,생활용품,56.0,3683,191000.0,501000.0,29.9,0,3,101.5,0
100410,6900.0,3,레스토랑,19.0,3424,,944000.0,14.6,0,3,0.3,0
100144,289300.0,9,전자기기,41.0,32,223200.0,574000.0,13.7,0,2,566.4,0
100977,215700.0,8,전자기기,24.0,1241,300600.0,790000.0,,0,1,2.0,1
100527,183900.0,0,여행/항공,70.0,611,272700.0,749000.0,29.0,0,3,99.3,0
100844,95000.0,0,온라인쇼핑,21.0,2561,282100.0,888000.0,3.9,0,1,120.8,0
100584,188900.0,18,전자기기,21.0,3464,50000.0,300000.0,0.6,0,2,55.3,0
100567,288800.0,7,전자기기,31.0,2588,284900.0,860000.0,7.6,0,1,190.2,0
100943,35500.0,6,주유소,70.0,3222,306100.0,907000.0,8.6,0,3,106.3,0
100209,117500.0,2,여행/항공,33.0,425,88500.0,323000.0,8.2,0,1,88.5,0
100857,72800.0,17,편의점,32.0,1744,506600.0,1645000.0,21.6,0,1,63.3,0
100441,133000.0,21,온라인쇼핑,73.0,2947,309600.0,1016000.0,11.5,1,5,137.7,1
100132,6500.0,7,편의점,50.0,2961,168000.0,512000.0,26.7,0,3,1.0,0
100381,53100.0,20,전자기기,19.0,372,,1375000.0,16.5,0,2,472.6,0
100175,48100.0,18,전자기기,58.0,3467,143400.0,390000.0,1.0,0,4,150.9,0
100534,245000.0,12,전자기기,34.0,3187,405000.0,1164000.0,25.3,0,4,133.1,1
100704,45500.0,21,여행/항공,,653,290100.0,913000.0,5.0,0,1,183.6,0
100271,51400.0,7,여행/항공,35.0,3800,240400.0,781000.0,6.8,0,1,78.2,0
100408,,7,편의점,27.0,3095,275800.0,743000.0,25.3,0,2,66.3,0
100991,145100.0,8,레스토랑,38.0,2807,314500.0,816000.0,,0,2,47.7,0
100124,11400.0,23,주유소,45.0,2706,454900.0,1326000.0,18.6,0,3,29.6,0
100139,6700.0,23,편의점,38.0,421,663300.0,1906000.0,8.3,0,4,77.7,0
100880,40900.0,11,주유소,54.0,1380,203500.0,515000.0,21.6,1,1,53.2,0
100052,12200.0,12,주유소,29.0,1917,243300.0,795000.0,29.9,0,3,87.4,0
100733,14300.0,1,편의점,70.0,723,208800.0,579000.0,28.4,1,3,392.5,0
100625,2100.0,15,주유소,52.0,3079,539400.0,1720000.0,,0,1,220.3,0
100778,639400.0,12,여행/항공,25.0,515,241400.0,776000.0,7.2,0,1,138.3,1
100276,6200.0,0,편의점,46.0,3261,211700.0,666000.0,19.7,0,1,197.4,0
100785,528300.0,1,여행/항공,45.0,599,213300.0,719000.0,7.6,0,4,95.6,1
100504,50900.0,18,온라인쇼핑,67.0,2388,427100.0,1189000.0,8.8,0,5,148.8,0
100343,86900.0,3,주유소,53.0,131,406400.0,1077000.0,12.2,0,1,79.1,0
100257,34900.0,16,생활용품,56.0,1397,406800.0,1293000.0,18.1,0,1,268.2,0
100183,121300.0,9,주유소,46.0,1708,396700.0,1234000.0,,0,2,197.1,0
100618,202800.0,19,온라인쇼핑,33.0,1878,180300.0,505000.0,30.8,0,2,43.2,0
100301,65300.0,0,레스토랑,39.0,1185,165800.0,476000.0,4.5,0,1,103.8,0
100959,155800.0,14,전자기기,73.0,1132,95000.0,300000.0,7.7,0,2,516.5,0
100691,279300.0,15,온라인쇼핑,74.0,1709,701800.0,2266000.0,27.5,0,4,200.5,1
100049,12725100.0,6,전자기기,56.0,3214,223000.0,627000.0,24.6,0,2,5.0,0
100241,64400.0,19,생활용품,26.0,1234,223900.0,643000.0,24.8,0,5,255.7,0
100231,22800.0,18,편의점,44.0,3922,50000.0,300000.0,,0,1,465.7,0
100666,23100.0,20,주유소,57.0,456,57200.0,300000.0,57.7,0,0,37.7,0
100327,112300.0,8,편의점,32.0,1969,393600.0,1192000.0,13.3,0,2,202.2,0
100718,27700.0,21,온라인쇼핑,46.0,3043,261200.0,888000.0,11.5,0,4,198.0,0
100459,4400.0,23,편의점,66.0,956,304500.0,819000.0,18.1,0,2,120.7,0
100682,28800.0,17,생활용품,26.0,3812,243000.0,717000.0,10.5,0,1,291.4,0
100807,120900.0,18,주유소,49.0,2121,111600.0,378000.0,7.5,1,1,85.8,0
100663,199400.0,14,여행/항공,20.0,2698,376700.0,1093000.0,19.4,0,2,111.3,0
101042,81000.0,12,주유소,66.0,1648,444600.0,1433000.0,10.5,0,3,56.2,0
100466,390000.0,16,온라인쇼핑,73.0,704,311400.0,1066000.0,,0,4,192.4,1
100164,120600.0,19,온라인쇼핑,41.0,3415,277800.0,817000.0,19.4,0,1,43.6,0
100168,79600.0,22,온라인쇼핑,28.0,2367,427500.0,1105000.0,16.4,0,2,327.1,0
100146,7500.0,20,편의점,66.0,2065,74500.0,300000.0,13.0,0,2,284.9,0
100207,4100.0,5,편의점,61.0,1386,323900.0,904000.0,2.1,0,3,55.0,0
100501,532300.0,18,전자기기,25.0,771,94600.0,300000.0,42.8,0,3,172.4,1
100189,42100.0,9,레스토랑,32.0,3104,282500.0,750000.0,1.8,0,4,141.8,0
101034,114800.0,12,온라인쇼핑,36.0,2584,302000.0,860000.0,36.6,0,1,19.9,0
100325,23700.0,3,편의점,73.0,3908,106200.0,320000.0,23.8,0,3,35.8,0
100658,31400.0,9,편의점,54.0,1933,375100.0,1137000.0,32.6,0,1,208.7,0
100671,52600.0,16,생활용품,72.0,1261,704900.0,2067000.0,13.9,0,2,131.9,0
100739,189400.0,16,레스토랑,60.0,259,370800.0,1011000.0,48.2,0,3,95.5,0
101150,200700.0,20,여행/항공,66.0,3573,369700.0,1240000.0,3.9,0,1,51.3,0
101139,120800.0,15,온라인쇼핑,60.0,3746,66800.0,300000.0,36.4,0,3,249.6,0
100715,49300.0,11,주유소,70.0,3343,55300.0,300000.0,18.7,0,4,309.8,0
100811,16600.0,11,주유소,21.0,3361,318100.0,883000.0,25.7,0,1,0.0,0
101114,,22,온라인쇼핑,35.0,2073,144000.0,444000.0,19.5,1,2,115.3,0
100088,61700.0,6,편의점,36.0,508,264600.0,824000.0,10.9,0,2,250.6,0
100882,13500.0,17,편의점,66.0,721,308200.0,1022000.0,12.7,0,2,180.2,0
100576,263200.0,22,온라인쇼핑,39.0,3135,59500.0,300000.0,13.2,0,2,116.5,0
100080,97100.0,11,온라인쇼핑,56.0,1163,50000.0,300000.0,30.0,0,3,364.7,0
101085,261700.0,13,여행/항공,30.0,2360,380900.0,1208000.0,28.4,0,3,76.6,0
100232,223000.0,0,온라인쇼핑,66.0,1148,232000.0,731000.0,2.5,0,2,163.6,0
100688,38100.0,10,편의점,52.0,1228,,697000.0,20.4,0,3,258.5,0
100167,59500.0,12,주유소,36.0,2842,522100.0,1612000.0,16.0,0,1,542.2,0
101099,27000.0,16,편의점,21.0,635,129100.0,401000.0,11.9,0,3,76.1,0
100230,11397500.0,5,편의점,28.0,2170,223000.0,726000.0,13.7,0,1,279.0,0
100724,82700.0,12,생활용품,25.0,3767,236100.0,818000.0,13.7,0,2,14.7,0
101146,48600.0,7,온라인쇼핑,46.0,3208,295800.0,829000.0,2.8,0,1,33.2,0
101054,111500.0,14,온라인쇼핑,72.0,1354,219700.0,559000.0,7.1,0,1,118.1,0
100916,72400.0,19,생활용품,44.0,2043,193300.0,547000.0,6.2,0,2,235.7,0
100801,50000.0,12,생활용품,19.0,3662,262200.0,824000.0,31.4,0,2,690.9,0
100741,241200.0,2,전자기기,64.0,753,525800.0,1530000.0,13.0,0,3,284.5,0
100101,31800.0,12,온라인쇼핑,65.0,979,175900.0,597000.0,20.0,0,3,388.0,0
100291,48800.0,10,전자기기,64.0,3121,672500.0,2109000.0,39.6,0,1,249.5,0
100756,23300.0,18,편의점,43.0,990,,532000.0,21.3,0,2,260.4,0
100445,38500.0,14,레스토랑,47.0,2812,449200.0,1297000.0,11.8,0,3,427.2,0
100879,100600.0,16,주유소,49.0,2109,536600.0,1517000.0,15.2,0,4,347.2,0
100447,216500.0,1,온라인쇼핑,36.0,2641,1055900.0,3659000.0,,0,1,15.7,0
100054,325900.0,1,여행/항공,45.0,3049,272500.0,760000.0,3.5,0,1,3.4,1
100740,64900.0,13,편의점,69.0,1807,415200.0,1175000.0,6.0,0,2,340.9,0
100392,212100.0,7,전자기기,29.0,977,346600.0,1077000.0,7.0,0,3,5.4,0
100087,191900.0,1,온라인쇼핑,150.0,33,567700.0,1844000.0,20.3,0,1,145.1,0
100938,79800.0,10,전자기기,27.0,2656,125500.0,391000.0,5434.7,0,1,133.4,0
100667,53000.0,0,여행/항공,47.0,947,278300.0,787000.0,15.6,0,3,36.9,0
101071,195300.0,14,전자기기,56.0,3784,376000.0,1004000.0,27.1,0,1,51.5,0
100476,189100.0,4,여행/항공,62.0,3972,190400.0,548000.0,19.9,0,1,182.7,0
100045,56400.0,20,레스토랑,22.0,2110,,1425000.0,3.0,0,3,51.4,0
100789,397300.0,10,전자기기,49.0,3839,425500.0,1433000.0,3.6,0,0,464.1,0
101003,70800.0,1,레스토랑,50.0,3428,165000.0,543000.0,21.2,0,3,109.0,0
100025,12500.0,20,편의점,62.0,49,179300.0,419000.0,26.9,0,3,423.5,0
100833,50400.0,22,레스토랑,44.0,230,97000.0,300000.0,57.7,0,0,63.9,0
100592,177000.0,17,전자기기,69.0,2978,311600.0,981000.0,33.6,0,4,104.7,1
100474,161800.0,5,온라인쇼핑,45.0,81,447600.0,1296000.0,14.5,0,5,314.4,0
100974,179700.0,4,온라인쇼핑,45.0,2446,125200.0,359000.0,2.9,0,1,66.6,1
100110,26500.0,21,생활용품,58.0,3211,364000.0,1271000.0,2.2,0,5,515.9,0
100223,43600.0,0,편의점,58.0,1807,122400.0,359000.0,,0,4,297.5,0
100723,12966900.0,17,생활용품,66.0,2419,516600.0,1368000.0,22.4,0,1,7.0,0
100056,158700.0,23,온라인쇼핑,21.0,3614,573100.0,1661000.0,,0,2,238.4,0
100769,20500.0,10,주유소,26.0,1814,310500.0,807000.0,13.3,0,0,7.3,0
100254,100200.0,22,전자기기,37.0,1300,266700.0,771000.0,37.0,0,2,45.6,0
100643,235200.0,19,온라인쇼핑,66.0,1385,570700.0,1603000.0,21.2,1,2,1.2,1
100546,27500.0,10,편의점,21.0,2735,74100.0,300000.0,20.0,0,2,291.6,0
100478,184100.0,12,온라인쇼핑,19.0,2344,458000.0,1202000.0,6.9,0,1,39.7,0
100950,22100.0,2,전자기기,34.0,998,60500.0,300000.0,17.3,1,3,151.5,0
100844,95000.0,0,온라인쇼핑,21.0,2561,282100.0,888000.0,3.9,0,1,120.8,0
100064,17600.0,23,편의점,73.0,3469,334000.0,939000.0,11.1,0,3,52.6,0
100414,57800.0,12,생활용품,26.0,3676,139800.0,384000.0,18.4,0,3,18.0,0
100385,31700.0,8,온라인쇼핑,20.0,3268,172100.0,452000.0,14.2,0,0,56.4,0
100975,10000.0,23,편의점,27.0,2985,141200.0,434000.0,14.9,1,3,1.0,0
100885,307100.0,16,온라인쇼핑,64.0,3944,556900.0,1678000.0,4.1,0,2,150.0,0
100452,129200.0,14,온라인쇼핑,70.0,2958,134500.0,447000.0,10.0,1,3,17.8,0
100657,197200.0,2,온라인쇼핑,61.0,49,348400.0,893000.0,20.2,0,1,94.6,0
100370,,12,온라인쇼핑,62.0,1851,534700.0,1609000.0,38.0,0,3,151.5,0
100690,116600.0,6,여행/항공,62.0,2218,,1409000.0,23.3,0,4,268.9,0
100220,240700.0,18,전자기기,69.0,2543,271000.0,790000.0,8.4,0,0,184.9,0
101116,76100.0,9,온라인쇼핑,46.0,394,410000.0,1349000.0,31.3,0,1,81.0,0
100022,132200.0,19,여행/항공,39.0,2528,480900.0,1344000.0,7.4,0,4,81.4,0
100761,84600.0,10,온라인쇼핑,28.0,311,239100.0,684000.0,30.5,0,5,528.4,0
100870,16300.0,11,편의점,21.0,1852,113900.0,305000.0,7.1,1,2,141.4,0
100421,17800.0,9,편의점,70.0,331,427800.0,1141000.0,30.4,0,6,218.3,0
100200,147600.0,4,온라인쇼핑,72.0,2386,225800.0,742000.0,8.9,0,4,39.0,0
100451,98000.0,8,생활용품,72.0,1216,287100.0,930000.0,12.1,0,1,28.5,0
101020,20700.0,2,편의점,25.0,3913,391400.0,1314000.0,21.1,0,2,72.5,0
100912,134800.0,21,전자기기,29.0,2253,216900.0,634000.0,5.4,0,2,24.1,0
100697,140800.0,10,전자기기,59.0,1619,513200.0,1479000.0,17.4,0,3,182.7,0
100812,66900.0,5,편의점,68.0,3954,300100.0,800000.0,13.3,0,0,83.0,0
100726,39800.0,8,레스토랑,25.0,495,,497000.0,16.9,0,3,641.9,0
100911,176400.0,10,생활용품,62.0,3578,234800.0,774000.0,2.0,0,0,203.2,0
101050,,14,주유소,25.0,683,236700.0,822000.0,5.4,0,3,52.9,0
100506,23700.0,8,편의점,44.0,936,593000.0,1665000.0,37.7,1,1,227.0,0
100406,382900.0,6,여행/항공,47.0,663,203800.0,569000.0,14.2,0,1,11.3,1
100318,,18,전자기기,59.0,1547,411500.0,1056000.0,23.9,0,3,85.0,1
100184,71800.0,11,생활용품,57.0,3232,193800.0,593000.0,22.4,0,2,334.0,0
101105,4500.0,14,생활용품,36.0,1190,213100.0,665000.0,4.8,0,5,78.5,0
100610,24200.0,13,생활용품,67.0,2330,331600.0,986000.0,10.2,0,4,44.6,0
100627,457300.0,0,여행/항공,37.0,1339,215300.0,597000.0,7.5,0,1,24.4,1
100486,29500.0,0,편의점,32.0,2151,434900.0,1282000.0,28.7,1,2,30.1,0
100279,26200.0,13,레스토랑,22.0,1079,127200.0,371000.0,31.3,0,2,7.6,0
100631,58900.0,9,온라인쇼핑,60.0,201,222300.0,654000.0,4.5,0,2,109.1,0
100021,54400.0,18,편의점,47.0,2521,323400.0,1124000.0,15.4,0,0,77.3,0
100171,36800.0,0,편의점,24.0,471,531600.0,1618000.0,8.0,0,3,116.5,0
100902,337900.0,0,온라인쇼핑,21.0,1220,410500.0,1231000.0,15.3,0,1,86.7,1
101040,12210300.0,10,생활용품,65.0,2350,83400.0,300000.0,5.3,0,1,57.9,0
100177,10100.0,14,편의점,59.0,2722,443000.0,1274000.0,6.1,0,5,77.9,0
100328,45100.0,18,생활용품,21.0,1585,90200.0,300000.0,5.8,0,2,32.5,0
100707,362700.0,23,전자기기,19.0,1509,669800.0,2196000.0,16.1,1,4,14.2,1
100471,77200.0,4,온라인쇼핑,60.0,1070,93700.0,300000.0,7.4,0,2,20.5,0
101098,21400.0,9,주유소,61.0,717,395600.0,1102000.0,,0,2,12.9,0
100267,47500.0,10,주유소,44.0,2545,124400.0,383000.0,31.9,0,1,99.1,0
100616,103500.0,6,온라인쇼핑,54.0,3742,50000.0,300000.0,45.6,0,6,138.7,0
100131,166500.0,11,전자기기,50.0,2963,413900.0,1168000.0,22.0,0,1,317.5,0
100866,37700.0,4,편의점,58.0,1286,380400.0,1116000.0,13.0,0,0,72.3,0
101141,39200.0,15,생활용품,68.0,1587,300600.0,1008000.0,,0,3,703.3,0
101101,3500.0,6,주유소,45.0,2033,123500.0,405000.0,19.9,0,4,300.1,0
100490,432200.0,4,여행/항공,52.0,1103,239400.0,611000.0,9.1,0,1,105.5,1
100607,33000.0,22,온라인쇼핑,37.0,1402,215800.0,725000.0,41.8,0,3,730.2,0
100417,66700.0,16,온라인쇼핑,73.0,3873,115300.0,358000.0,7770.6,0,1,387.1,0
100153,203000.0,10,여행/항공,70.0,2803,232800.0,713000.0,3.6,0,1,355.2,0
100890,,14,여행/항공,34.0,1806,163100.0,503000.0,92.9,0,1,288.8,0
100850,9500.0,14,편의점,52.0,1134,506200.0,1421000.0,7.8,0,2,14.3,0
100280,46000.0,20,편의점,23.0,3153,265800.0,739000.0,104.9,0,2,440.0,0
101035,18900.0,13,편의점,22.0,2540,255600.0,667000.0,22.5,0,1,196.5,0
100270,34700.0,5,생활용품,52.0,1912,263600.0,842000.0,0.6,0,1,30.6,0
100097,147000.0,6,주유소,32.0,3441,128200.0,335000.0,27.3,0,6,359.1,1
100211,97600.0,23,주유소,33.0,343,209800.0,623000.0,12.1,0,3,469.7,0
100570,73000.0,21,레스토랑,50.0,2075,245300.0,646000.0,15.8,0,3,92.4,0
101147,258500.0,13,여행/항공,48.0,682,83200.0,300000.0,17.2,0,4,210.3,1
100872,84800.0,2,온라인쇼핑,30.0,2644,294600.0,935000.0,20.5,0,2,55.3,0
100533,186800.0,14,여행/항공,,155,270600.0,839000.0,85.7,0,0,402.8,0
101144,50800.0,22,전자기기,66.0,2999,278800.0,899000.0,17.8,0,2,60.4,0
101100,277800.0,1,전자기기,43.0,1702,50000.0,300000.0,11.0,0,3,10.2,1
100713,69300.0,3,생활용품,59.0,3393,270300.0,846000.0,33.3,0,5,107.7,0
100078,14600.0,8,편의점,31.0,3938,138900.0,345000.0,35.2,0,0,68.5,0
100264,148200.0,21,생활용품,70.0,3171,224800.0,630000.0,10.8,0,1,175.0,0
100747,80000.0,6,주유소,48.0,2303,566300.0,1661000.0,7.3,0,5,8.0,0
100150,15200.0,14,편의점,22.0,132,181800.0,599000.0,8.3,0,2,197.2,0
100470,41300.0,6,온라인쇼핑,71.0,3967,154100.0,491000.0,46.4,1,2,388.3,0
100565,258300.0,23,전자기기,68.0,2583,356900.0,1194000.0,5.7,0,5,60.8,1
100462,11100.0,19,레스토랑,26.0,587,369300.0,1236000.0,4.3,0,2,117.8,0
100897,22800.0,17,편의점,47.0,1819,263200.0,793000.0,5.6,0,2,511.0,0
100696,125000.0,21,주유소,33.0,2472,99400.0,329000.0,9.1,0,2,42.6,0
100929,94700.0,14,전자기기,42.0,1045,199000.0,675000.0,25.6,0,3,375.6,0
100587,93700.0,8,레스토랑,57.0,2018,266900.0,831000.0,12.4,0,4,11.0,0
100244,218700.0,1,온라인쇼핑,55.0,2973,184900.0,574000.0,13.7,0,0,60.3,0
101112,73700.0,6,생활용품,32.0,3997,340300.0,900000.0,4.0,0,2,48.6,0
100752,267500.0,15,온라인쇼핑,27.0,2130,412800.0,1057000.0,2.3,0,1,131.3,0
100649,77200.0,18,주유소,72.0,1923,226100.0,724000.0,,0,2,220.9,0
100596,,2,주유소,63.0,3917,162200.0,421000.0,12.5,0,4,482.2,0
100314,173900.0,10,전자기기,34.0,218,57400.0,300000.0,9.0,0,2,306.7,0
100934,43100.0,5,온라인쇼핑,55.0,2674,144900.0,403000.0,3.3,0,3,21.5,0
100156,79800.0,0,생활용품,56.0,2691,400000.0,1196000.0,18.1,0,3,72.7,0
101000,34500.0,18,온라인쇼핑,47.0,3418,120800.0,381000.0,6.3,0,1,139.3,0
101047,127100.0,16,온라인쇼핑,32.0,1173,272700.0,862000.0,6.1,0,1,138.7,0
100026,,17,여행/항공,55.0,1365,181400.0,558000.0,2.4,0,3,105.0,1
100197,18300.0,9,편의점,38.0,3424,169900.0,495000.0,13.7,0,0,228.9,0
101089,286400.0,17,전자기기,55.0,1912,470000.0,1441000.0,43.3,0,4,3.7,1
100016,28100.0,6,레스토랑,63.0,433,488600.0,1253000.0,22.0,0,1,96.7,0
100884,10700.0,4,편의점,27.0,2717,275900.0,890000.0,13.2,0,2,18.4,0
100622,94800.0,15,레스토랑,45.0,1518,262800.0,805000.0,1.7,0,5,76.0,0
101051,129600.0,0,온라인쇼핑,47.0,1473,172900.0,556000.0,26.1,0,4,16.7,0
101068,,16,생활용품,54.0,3994,183600.0,561000.0,6.1,0,1,30.0,0
100498,25500.0,4,레스토랑,39.0,2659,140200.0,427000.0,20.8,0,1,544.8,0
100793,,13,편의점,59.0,3499,286500.0,784000.0,14.3,0,1,116.6,0
100965,121900.0,16,온라인쇼핑,72.0,2970,178900.0,503000.0,3.0,0,3,65.3,0
100516,57800.0,6,레스토랑,24.0,1593,50000.0,300000.0,3.4,1,2,319.6,0
101096,175400.0,2,온라인쇼핑,23.0,3332,277500.0,907000.0,42.0,0,6,222.2,0
100543,78400.0,14,전자기기,29.0,2634,193100.0,590000.0,34.0,0,2,308.6,0
100457,22300.0,22,생활용품,27.0,604,341900.0,1081000.0,14.3,0,0,413.0,0
100634,22400.0,10,온라인쇼핑,40.0,3820,165200.0,435000.0,20.8,0,1,62.0,0
100432,145100.0,16,전자기기,60.0,877,483900.0,1526000.0,1.4,0,4,310.0,0
100628,17400.0,1,편의점,39.0,664,213600.0,687000.0,32.4,0,4,25.1,0
100729,11000.0,13,주유소,46.0,2911,136200.0,395000.0,28.2,0,0,63.3,0
100210,9600.0,4,온라인쇼핑,62.0,1471,267400.0,835000.0,4.7,1,3,40.2,0
100317,16600.0,5,편의점,59.0,2547,314300.0,859000.0,39.5,0,2,35.3,0
100514,98200.0,13,온라인쇼핑,64.0,2220,195700.0,707000.0,6.0,0,3,224.8,0
100830,99900.0,23,온라인쇼핑,20.0,3180,120900.0,388000.0,3.0,0,3,189.0,0
100320,52800.0,2,온라인쇼핑,62.0,256,,828000.0,10.4,1,1,50.0,0
101032,64800.0,0,생활용품,28.0,972,290600.0,805000.0,34.9,0,2,340.1,0
100142,35000.0,3,주유소,,3434,468100.0,1494000.0,28.2,0,3,373.8,0
101111,134100.0,4,여행/항공,54.0,109,166200.0,526000.0,9.9,0,0,168.3,0
100754,69700.0,11,온라인쇼핑,71.0,1004,164500.0,406000.0,5.5,0,1,65.9,0
101002,150500.0,7,온라인쇼핑,60.0,1299,283200.0,697000.0,1.8,0,2,97.1,0
100581,160200.0,20,생활용품,,3118,197100.0,542000.0,,0,2,40.1,1
100563,113800.0,3,생활용품,46.0,3521,84800.0,300000.0,18.0,0,1,72.5,0
100399,,8,전자기기,34.0,1983,196200.0,579000.0,6.8,0,2,251.8,0
100669,22100.0,0,편의점,70.0,554,711700.0,1880000.0,47.6,0,4,302.9,0
100253,133400.0,22,생활용품,29.0,1209,193600.0,576000.0,54.3,0,1,548.9,0
100908,21000.0,8,편의점,28.0,2957,162100.0,524000.0,15.9,0,3,43.7,0
100469,60900.0,22,생활용품,29.0,498,93200.0,300000.0,18.9,0,0,217.4,0
100915,47500.0,17,편의점,52.0,2364,50000.0,300000.0,23.4,0,2,103.6,0
100358,32500.0,13,편의점,68.0,1927,298200.0,912000.0,14.1,0,3,328.3,0
100509,22100.0,19,편의점,34.0,3358,584300.0,1733000.0,2.3,0,5,267.3,0
100750,133200.0,6,온라인쇼핑,27.0,1367,358100.0,1077000.0,15.6,0,1,282.4,0
100130,56400.0,12,주유소,54.0,3463,560300.0,1527000.0,10.1,0,4,95.2,0
100145,400100.0,7,전자기기,74.0,3807,138400.0,379000.0,8.9,0,3,167.1,1
100961,96200.0,13,편의점,27.0,1135,123100.0,330000.0,30.2,0,1,25.1,0
100848,91800.0,13,전자기기,21.0,3973,280300.0,766000.0,12.1,0,1,32.1,0
100716,66000.0,6,레스토랑,63.0,1628,687100.0,2228000.0,11.5,0,5,478.7,0
100906,16700.0,2,편의점,58.0,1474,349800.0,994000.0,50.9,0,1,196.0,0
101097,556500.0,5,전자기기,65.0,2308,,1227000.0,20.5,0,1,441.0,1
100236,76800.0,6,온라인쇼핑,59.0,951,274400.0,805000.0,32.8,0,1,14.2,0
101062,9000.0,17,편의점,57.0,3100,323700.0,984000.0,23.9,1,2,30.6,0
