driver_id,avg_speed_kmh,mileage_km,night_driving_ratio,hard_brake_count,hard_accel_count,phone_usage_minutes,years_licensed,claim_filed
19976,74.46,12935.7,0.3996,5.0,5.0,14.05,30.49,0
19370,54.27,18573.8,0.0,2.0,1.0,0.0,23.26,0
11646,83.21,18311.6,0.4105,8.0,6.0,15.26,20.78,0
17519,60.78,11261.5,0.2198,3.0,3.0,8.76,22.19,0
15700,61.97,10603.7,0.2552,6.0,2.0,9.24,13.04,1
19830,47.03,16172.6,0.0118,0.0,0.0,1.75,17.48,0
14584,60.11,13309.6,0.0888,4.0,2.0,13.15,20.32,0
19449,55.44,17343.2,0.1866,5.0,6.0,5.28,19.14,0
16052,69.68,8305.5,0.2996,7.0,6.0,10.36,14.86,0
18197,59.4,18526.2,0.0817,2.0,3.0,4.67,25.51,0
15141,70.16,12525.7,0.3374,6.0,5.0,8.45,18.25,0
14583,58.87,12280.0,0.1209,3.0,1.0,2.81,34.78,0
11915,39.99,6491.2,0.0,0.0,0.0,0.0,4.37,0
14733,66.45,14006.2,0.2905,3.0,3.0,4.82,34.89,0
11371,53.22,17126.3,0.0464,3.0,1.0,0.46,33.23,0
19663,37.51,13057.1,0.076,1.0,1.0,3.95,29.48,0
12750,79.36,11831.2,0.4904,7.0,7.0,21.99,25.09,1
11840,48.93,16937.3,0.12,3.0,2.0,10.2,37.06,0
13033,61.93,11276.8,0.1842,3.0,3.0,2.0,14.19,0
11264,91.2,19089.3,0.4737,9.0,6.0,14.91,39.83,0
19801,90.36,8872.4,0.4004,7.0,6.0,13.53,8.73,1
11819,51.66,15023.7,0.1264,0.0,1.0,7.56,6.99,0
16835,33.47,174334.1,0.4291,296.4,-41.8,174.48,23.6,0
16188,85.87,16098.6,0.4094,6.0,4.0,15.95,37.51,0
12538,61.37,12652.6,0.1262,5.0,3.0,9.24,18.44,1
19911,81.76,12967.6,0.4189,7.0,6.0,14.57,21.12,0
12210,63.68,10923.0,0.268,2.0,3.0,6.44,5.83,1
17653,60.9,13414.4,0.3025,5.0,3.0,9.63,31.69,0
15138,45.04,14466.4,0.1997,4.0,2.0,5.5,35.82,0
15517,71.69,18072.8,0.2474,5.0,4.0,10.24,35.05,0
17701,61.4,16587.0,0.2891,7.0,4.0,8.46,36.62,0
14873,64.05,12660.1,0.2542,3.0,5.0,9.21,22.99,0
18518,90.97,17977.2,0.5204,11.0,8.0,16.41,28.93,0
16197,-127.38,195216.8,1.3289,98.8,146.6,-36.37,16.79,0
16201,72.5,5698.6,0.2924,4.0,3.0,8.24,8.53,0
11983,61.17,16452.7,0.1628,2.0,1.0,4.29,39.19,0
15241,47.51,13998.0,0.3618,3.0,2.0,8.14,15.24,0
12489,71.03,12915.0,0.2293,5.0,3.0,9.28,2.31,0
10863,73.09,17035.0,0.3367,6.0,5.0,14.0,35.38,0
17860,270.8,188927.8,-2.2394,225.6,238.6,48.48,43.73,0
17257,75.56,16294.1,0.2415,6.0,5.0,8.37,37.4,0
18020,96.97,7555.0,0.5432,11.0,9.0,24.33,13.18,1
15192,65.28,13634.9,0.1627,3.0,2.0,0.73,33.86,0
15693,75.87,14850.1,0.1744,4.0,3.0,6.22,22.69,1
10599,352.55,-10033.1,-0.8687,6.0,0.7,168.43,63.76,0
19893,57.3,10863.3,0.2121,1.0,3.0,4.76,10.38,0
14128,73.39,11958.7,0.3411,7.0,5.0,14.13,4.55,1
14103,105.27,11876.8,0.5455,10.0,10.0,20.52,2.03,0
19963,62.66,13683.8,0.0971,1.0,4.0,5.01,35.12,0
15488,53.75,18392.9,0.0626,3.0,1.0,3.27,37.49,0
19072,66.1,9180.1,0.3072,3.0,3.0,6.99,6.4,0
10949,84.29,14954.7,0.2239,6.0,6.0,13.38,35.72,1
15098,71.4,10620.2,0.2083,2.0,3.0,4.65,16.29,0
15757,78.03,7864.6,0.4508,7.0,6.0,10.92,10.31,1
13759,54.84,14223.6,0.1936,4.0,3.0,5.34,31.36,0
15450,63.84,17891.2,0.2481,3.0,2.0,3.98,24.79,0
13579,59.41,10895.3,0.2329,2.0,3.0,7.01,14.25,0
11423,71.93,11696.6,0.2859,6.0,5.0,11.39,16.38,0
15372,71.72,10994.3,0.3255,7.0,6.0,15.22,11.75,1
18580,59.28,16707.8,0.2021,5.0,3.0,9.84,23.61,0
17666,59.7,10494.2,0.3078,5.0,4.0,6.13,24.1,0
10644,53.44,13634.0,0.1838,2.0,1.0,7.32,17.25,0
17020,100.09,14036.0,0.5795,9.0,10.0,18.0,21.34,1
10647,249.23,24219.7,-0.4848,18.4,188.2,256.52,-2.59,0
14212,65.1,16890.3,0.1678,3.0,4.0,10.01,32.23,0
16946,83.95,14636.4,0.407,6.0,6.0,14.57,37.93,0
19234,225.76,72666.4,2.4192,208.2,96.0,88.08,23.15,1
12144,64.99,15265.4,0.2957,6.0,2.0,13.39,34.81,0
16172,43.69,20636.0,0.0137,2.0,2.0,1.71,39.53,0
11656,55.83,15146.0,0.204,1.0,3.0,4.64,7.14,0
10589,48.61,16785.0,0.048,4.0,2.0,3.51,20.99,0
13329,75.66,17445.1,0.4958,6.0,6.0,16.53,16.14,1
19624,45.39,15822.3,0.0964,0.0,1.0,0.78,33.93,0
19622,70.59,13626.6,0.3336,7.0,5.0,11.25,14.85,1
15765,75.91,15671.0,0.4255,8.0,7.0,14.58,25.6,0
19760,73.76,12234.7,0.3743,8.0,5.0,14.66,27.41,1
11154,84.94,8534.1,0.4367,6.0,8.0,18.24,16.44,1
15176,85.85,14344.3,0.4451,9.0,6.0,19.04,31.88,0
14966,53.31,12189.8,0.054,1.0,1.0,3.87,26.42,0
15946,41.09,12572.9,0.0,1.0,0.0,0.0,12.35,0
14682,47.03,15007.5,0.057,2.0,0.0,0.0,21.96,0
19974,82.72,9770.5,0.4598,5.0,5.0,13.49,7.04,1
17882,76.27,11481.5,0.3284,8.0,7.0,14.88,9.18,1
19548,52.34,10772.0,0.2034,2.0,2.0,8.07,30.86,0
11873,52.86,9259.8,0.1167,4.0,1.0,7.56,11.85,0
11900,82.26,14632.0,0.3298,5.0,6.0,11.33,11.79,1
15071,69.55,14541.0,0.1808,3.0,3.0,10.63,39.55,0
13673,74.78,10630.5,0.4209,7.0,6.0,11.76,7.58,1
12785,76.86,18865.8,0.3241,6.0,6.0,13.15,29.51,0
15442,71.01,8694.8,0.2353,6.0,4.0,11.79,22.81,0
13912,91.03,15726.3,0.4382,6.0,6.0,17.75,9.66,1
15007,50.28,14633.3,0.0,0.0,0.0,1.85,18.15,0
13470,66.22,8879.4,0.2476,4.0,3.0,13.06,6.59,0
15278,70.75,15988.9,0.3909,5.0,6.0,10.73,13.25,1
11081,74.91,19678.5,0.3032,5.0,5.0,12.44,33.24,1
12855,74.21,16014.6,0.4839,7.0,6.0,12.46,29.67,0
15158,102.13,11120.8,0.5668,10.0,8.0,24.71,27.5,0
19827,97.93,15092.4,0.514,7.0,8.0,20.65,32.47,1
15850,56.4,16718.4,0.1309,3.0,2.0,5.19,30.91,0
18062,105.17,17591.1,0.6886,12.0,10.0,26.55,19.74,1
19308,78.45,16038.6,0.2574,5.0,5.0,8.78,9.59,1
18934,-176.62,-10655.6,-2.6431,200.2,8.6,244.56,80.35,0
15474,76.36,17139.6,0.4194,6.0,7.0,20.04,36.37,0
17772,69.91,18354.2,0.3435,6.0,2.0,9.6,38.28,0
12164,34.25,10985.8,0.0,0.0,0.0,0.0,13.83,0
13772,83.46,15772.7,0.3797,10.0,5.0,18.33,34.03,0
15163,61.04,7912.9,0.2052,4.0,2.0,8.44,4.05,1
18909,72.03,13314.5,0.1938,5.0,4.0,9.32,19.09,0
16426,59.37,18683.1,0.1426,0.0,2.0,7.76,39.65,0
18645,44.86,17919.3,0.1558,0.0,1.0,2.67,28.1,0
18704,76.06,12262.1,0.3505,6.0,4.0,13.13,18.74,0
16737,59.64,14944.7,0.2325,3.0,3.0,5.13,34.84,0
14249,38.13,11505.0,0.0,0.0,0.0,0.26,14.12,0
19843,73.87,10724.5,0.2142,6.0,5.0,12.62,2.65,1
11272,57.19,10013.4,0.2146,2.0,3.0,5.5,10.88,1
15360,64.52,12736.2,0.2796,4.0,3.0,11.96,28.5,0
14443,73.22,15325.8,0.2595,5.0,4.0,10.72,24.32,0
13416,80.96,9577.7,0.5111,7.0,6.0,16.7,6.11,1
13777,70.89,12511.3,0.4308,6.0,5.0,13.42,37.06,0
17150,101.31,12115.8,0.5807,11.0,8.0,24.06,21.25,1
13274,80.66,15530.0,0.3727,7.0,4.0,15.32,22.33,1
17064,57.24,6541.6,0.1931,4.0,3.0,11.15,7.02,0
17157,77.89,14959.8,0.3592,6.0,5.0,13.24,22.33,0
11653,65.04,14155.2,0.1164,2.0,3.0,2.13,20.62,0
10343,77.64,16808.1,0.4185,8.0,5.0,14.3,17.89,1
16977,62.42,14419.1,0.1437,3.0,2.0,5.56,35.62,0
13544,75.52,17311.5,0.3175,6.0,4.0,7.54,37.82,0
13397,66.45,15208.8,0.183,3.0,4.0,8.18,8.08,1
15500,70.1,20384.6,0.3139,6.0,6.0,12.36,38.22,0
10353,74.18,18507.8,0.2836,5.0,5.0,9.41,30.29,0
10805,65.74,11728.3,0.3346,5.0,3.0,4.63,4.45,1
10284,71.17,8463.0,0.3795,7.0,5.0,14.74,5.22,1
14984,71.74,10256.9,0.3432,7.0,5.0,11.18,22.41,0
10768,58.22,16180.8,0.1242,1.0,1.0,5.36,38.49,0
18117,76.06,16429.7,0.3671,6.0,6.0,12.03,29.89,0
19508,65.31,9841.6,0.2131,5.0,5.0,9.47,18.79,0
11863,52.04,10218.6,0.0565,1.0,3.0,6.29,13.56,0
18578,63.78,16488.6,0.0298,1.0,0.0,0.0,13.47,0
10758,68.03,18525.6,0.1868,4.0,5.0,8.07,37.49,0
19255,86.14,10803.0,0.5175,11.0,7.0,18.37,29.21,1
17230,66.13,16562.6,0.3295,3.0,2.0,8.05,35.39,0
19429,49.8,15018.8,0.058,0.0,0.0,0.0,36.19,0
19281,41.38,13799.9,0.0185,0.0,0.0,0.0,18.49,0
12221,58.18,13447.2,0.0,1.0,1.0,2.88,20.29,0
14475,51.62,14415.3,0.0805,1.0,0.0,5.0,24.5,0
15359,75.02,10129.9,0.3493,5.0,5.0,14.33,5.07,1
15209,78.87,11761.4,0.2638,5.0,5.0,9.06,3.08,0
17770,89.01,12696.2,0.4411,7.0,6.0,14.61,7.35,1
15906,49.72,9675.3,0.2205,5.0,3.0,6.16,13.31,0
13214,60.79,14808.6,0.1517,2.0,3.0,7.41,10.59,1
19569,83.09,19319.1,0.3412,7.0,4.0,15.42,29.56,0
19412,74.34,10272.5,0.4061,6.0,7.0,10.96,16.22,0
11357,98.53,21627.8,0.419,10.0,7.0,18.68,32.15,0
14101,65.22,15267.4,0.1814,4.0,2.0,7.92,25.18,0
14039,83.83,11185.1,0.5256,7.0,5.0,13.14,12.6,1
18753,68.2,10303.6,0.3069,3.0,5.0,4.56,10.53,0
11057,78.5,13645.8,0.2256,5.0,5.0,7.86,30.17,0
14450,91.47,11645.8,0.5393,8.0,6.0,13.88,11.67,1
11814,78.4,12154.8,0.3444,9.0,6.0,16.66,27.68,0
12814,111.61,14063.8,0.5727,11.0,8.0,20.91,6.54,1
15269,33.46,16128.4,0.0,0.0,0.0,0.0,28.56,0
11216,100.15,10782.5,0.2412,-46.2,56.2,318.15,8.4,1
15480,63.53,16121.2,0.0371,4.0,2.0,6.45,30.64,0
17559,95.06,12132.2,0.616,8.0,6.0,16.31,27.75,1
16573,67.99,7182.9,0.1878,2.0,2.0,8.57,9.97,1
13448,59.23,20121.4,0.0544,1.0,2.0,1.45,36.85,0
14782,73.66,19578.6,0.2561,6.0,4.0,8.73,37.66,0
16055,70.19,12963.1,0.3185,5.0,4.0,8.14,24.95,0
13287,93.87,9660.9,0.4823,9.0,7.0,14.82,9.14,1
14492,54.74,18468.8,0.2567,6.0,4.0,6.75,26.85,0
18338,86.52,17917.1,0.3239,7.0,6.0,12.49,22.65,1
13610,-141.97,68862.7,1.7161,41.3,181.4,230.75,92.49,1
14368,53.53,10118.0,0.2168,3.0,2.0,2.89,29.24,0
17618,267.5,13906.7,1.2709,87.0,-45.4,218.53,5.28,0
13452,77.99,11750.6,0.4193,6.0,4.0,9.0,4.93,1
16310,81.11,13731.1,0.3751,5.0,4.0,12.11,23.94,1
18595,47.98,13593.5,0.0703,3.0,0.0,1.24,15.87,0
12703,4.8,34246.6,-1.8219,-42.4,279.9,199.32,73.92,0
19170,64.57,19331.3,0.3525,5.0,4.0,14.32,32.17,0
18588,66.38,11777.1,0.2134,4.0,2.0,7.2,22.96,0
17053,87.34,17553.3,0.5319,8.0,9.0,16.75,22.65,1
17466,39.72,14835.3,0.0803,0.0,0.0,0.0,27.34,0
12333,76.61,12871.6,0.2446,7.0,4.0,12.26,31.53,0
16316,74.84,11848.0,0.4337,7.0,8.0,18.42,19.34,0
15391,67.52,12679.5,0.2089,4.0,3.0,10.07,25.18,0
15888,76.91,16460.7,0.5173,7.0,4.0,13.78,35.4,0
16789,58.48,9848.8,0.0104,1.0,0.0,0.6,17.38,1
11889,68.69,10897.3,0.2872,5.0,3.0,6.85,14.31,1
14831,80.89,9742.4,0.3375,6.0,6.0,13.43,14.85,1
19459,54.56,17858.7,0.2591,2.0,1.0,7.12,34.02,0
12733,50.59,12445.1,0.0639,2.0,2.0,5.82,12.42,0
13279,382.55,18815.6,-1.3508,89.4,127.2,366.83,25.09,0
17025,78.77,11773.5,0.2395,7.0,7.0,19.12,9.78,1
16848,57.03,15799.8,0.2944,5.0,3.0,11.41,36.99,0
11411,44.76,18241.0,0.1484,1.0,0.0,2.5,23.94,0
19492,69.99,13344.1,0.2515,5.0,4.0,7.22,38.0,0
12231,77.62,9434.0,0.2726,5.0,4.0,5.54,10.95,0
18498,67.57,12325.4,0.2345,6.0,6.0,11.55,22.13,0
12023,-187.95,15091.8,-1.2227,220.8,13.6,210.67,26.05,0
17888,75.16,11263.1,0.3775,6.0,5.0,16.61,10.7,1
10051,45.58,11712.2,0.0084,1.0,0.0,1.43,10.82,0
11018,265.45,10826.7,0.1705,18.1,155.1,174.17,2.52,1
15602,50.75,16886.2,0.0,1.0,0.0,0.33,28.15,0
10277,73.59,10993.6,0.2424,4.0,4.0,6.15,29.39,0
12194,74.07,8338.9,0.4146,6.0,4.0,8.17,13.28,1
11010,80.69,11482.1,0.2575,6.0,6.0,11.68,18.4,0
16854,52.38,21170.4,0.0489,1.0,2.0,2.24,38.61,0
17884,83.94,15593.4,0.3743,7.0,7.0,20.3,35.89,0
17613,62.13,20508.5,0.1818,4.0,3.0,4.82,38.99,0
14550,60.91,16844.2,0.2966,4.0,4.0,10.8,21.23,0
19853,68.55,7523.5,0.146,1.0,3.0,7.23,3.23,1
17807,77.68,12798.5,0.5349,8.0,10.0,13.02,17.6,0
12345,54.62,15115.8,0.1002,2.0,2.0,0.12,16.65,0
12246,80.04,15618.6,0.3146,9.0,5.0,12.64,18.44,1
18141,41.52,18849.1,0.0273,0.0,0.0,2.36,39.91,0
19875,70.67,13106.9,0.4199,7.0,4.0,14.92,9.24,1
13379,83.23,16199.0,0.3664,7.0,6.0,15.75,32.17,0
10111,94.4,15569.0,0.44,9.0,7.0,20.14,35.37,1
12979,57.92,9372.7,0.2884,5.0,3.0,11.5,3.34,1
17721,59.57,11256.2,0.0126,0.0,0.0,2.93,9.5,0
12991,65.02,15031.9,0.1585,3.0,4.0,4.52,33.61,0
16894,59.61,15889.0,0.1267,1.0,1.0,3.7,34.35,0
16444,38.17,14892.7,0.0,1.0,0.0,0.0,39.63,0
18650,55.45,14081.5,0.0698,3.0,3.0,6.06,29.18,0
16400,248.48,25097.0,2.3879,153.7,122.8,36.19,38.97,0
17357,70.5,13770.6,0.1849,4.0,2.0,5.91,24.33,0
19983,84.11,19803.4,0.4968,11.0,7.0,17.02,30.5,0
14831,80.89,9742.4,0.3375,6.0,6.0,13.43,14.85,1
14209,52.79,13924.3,0.1326,2.0,3.0,4.88,27.52,0
15703,59.21,24073.3,0.1852,5.0,3.0,12.31,38.1,0
10384,85.96,17163.8,0.433,9.0,7.0,15.84,15.82,1
18111,461.05,-25435.9,-2.6821,267.2,272.2,322.99,87.9,1
10182,58.38,8921.5,0.1918,3.0,2.0,4.7,3.96,1
15016,63.56,10750.8,0.2054,3.0,3.0,4.79,7.94,0
14618,67.94,13331.4,0.2893,5.0,5.0,11.51,24.18,0
16626,57.43,15208.1,0.1139,2.0,0.0,1.9,29.26,0
19307,65.6,12124.2,0.3021,4.0,4.0,4.46,24.74,0
15422,59.18,12032.7,0.1594,2.0,2.0,5.0,18.81,0
10720,-183.51,6168.6,-2.2632,161.3,184.9,143.03,6.79,0
13975,93.53,10296.4,0.3739,8.0,7.0,10.73,8.61,1
17149,77.35,12947.3,0.3389,8.0,5.0,10.99,15.3,0
18617,48.03,11418.3,0.0,2.0,0.0,4.41,20.92,0
10100,82.25,17635.0,0.3212,5.0,6.0,8.29,27.86,0
10335,29.19,14061.2,0.0,0.0,0.0,0.0,34.57,0
10881,78.61,14760.0,0.3143,8.0,5.0,12.39,11.83,1
17928,77.88,11122.6,0.2846,5.0,4.0,12.88,3.02,0
19582,52.19,12473.9,0.3517,6.0,3.0,8.58,1.79,1
18760,84.48,19567.8,0.5433,8.0,7.0,18.09,38.42,0
10877,35.28,15030.4,0.0,0.0,0.0,0.0,13.31,0
11491,84.37,7984.0,0.3343,6.0,5.0,18.09,1.99,1
14683,65.7,12344.3,0.2057,5.0,3.0,0.0,10.21,1
12218,75.92,17081.9,0.2128,6.0,6.0,13.29,20.39,0
11370,81.51,14718.7,0.441,5.0,6.0,10.2,24.24,1
13038,35.78,16606.6,0.0,0.0,0.0,0.0,21.76,0
16484,52.31,14403.3,0.0213,0.0,0.0,3.83,27.23,1
15791,49.42,19009.7,0.1442,0.0,0.0,4.31,38.2,0
18510,71.58,15114.6,0.1505,3.0,2.0,7.03,23.14,0
13100,81.0,17140.3,0.2927,7.0,5.0,13.66,24.99,0
15331,65.7,17190.2,0.3076,2.0,3.0,8.35,32.43,0
14659,49.69,16332.7,0.0,0.0,0.0,0.35,32.03,0
16982,84.83,12978.0,0.4888,8.0,8.0,13.01,31.81,0
15003,73.22,12720.2,0.2547,6.0,5.0,11.6,15.69,0
18201,45.2,7072.2,0.1528,2.0,1.0,2.11,1.43,0
12663,85.49,12276.9,0.4547,8.0,7.0,18.41,12.41,1
10133,51.52,17065.2,0.201,3.0,0.0,5.11,30.83,0
14237,63.18,6894.6,0.0591,2.0,2.0,0.0,10.15,1
11339,70.76,16628.0,0.2563,4.0,4.0,13.2,26.38,0
14459,70.53,13404.8,0.2601,5.0,4.0,11.96,20.92,0
18192,61.18,14878.8,0.0777,3.0,2.0,3.38,12.68,1
12442,48.03,14324.5,0.0,2.0,0.0,4.41,24.97,0
14059,74.3,7790.1,0.3072,4.0,4.0,12.53,1.03,1
18708,71.34,21239.7,0.4207,6.0,5.0,8.86,31.14,0
17172,82.29,11411.7,0.3932,5.0,3.0,12.32,22.22,0
13879,64.16,9071.6,0.063,1.0,0.0,2.81,14.45,0
16649,72.64,19084.0,0.2225,5.0,4.0,9.88,28.51,0
11880,58.4,18570.3,0.2853,6.0,4.0,11.9,39.91,0
19477,34.56,8450.4,0.0,0.0,0.0,0.0,26.33,0
16441,82.5,14197.4,0.4458,7.0,5.0,10.75,32.69,0
13999,55.31,14496.5,0.1334,2.0,1.0,3.7,35.58,0
14908,59.18,11183.0,0.1033,2.0,0.0,5.37,6.36,1
15963,70.82,19705.6,0.3173,6.0,4.0,10.84,39.66,0
17274,63.8,15220.8,0.2475,5.0,3.0,8.68,8.19,0
10038,150.52,39522.7,0.1565,188.2,293.9,74.14,40.94,1
12672,51.55,14758.2,0.0689,5.0,2.0,9.77,1.04,0
17175,-90.22,-45630.0,-0.3344,78.2,174.2,143.24,47.71,1
13282,72.58,10410.9,0.3283,4.0,4.0,9.14,13.63,0
11342,53.57,13402.2,0.1447,5.0,2.0,4.23,1.15,0
18609,113.84,16610.6,0.5325,10.0,8.0,18.89,30.19,0
11956,53.21,10673.5,0.0598,3.0,1.0,6.25,5.04,1
12203,91.65,14356.5,0.4594,9.0,8.0,15.43,8.6,1
16910,68.99,18790.2,0.2481,3.0,2.0,7.48,39.01,0
14524,88.92,15038.4,0.3665,9.0,6.0,18.0,25.93,0
18380,57.29,13104.6,0.1385,2.0,1.0,0.0,3.23,0
11214,68.34,14263.8,0.0939,4.0,2.0,9.14,30.33,0
14248,63.91,12768.9,0.2735,6.0,4.0,10.39,18.66,1
19517,83.69,12995.1,0.574,10.0,7.0,20.92,13.4,1
17072,62.3,18972.5,0.2124,3.0,3.0,6.63,35.43,0
19081,61.64,14156.6,0.304,7.0,5.0,9.6,13.58,0
14490,113.42,15780.8,0.6618,11.0,11.0,26.71,19.41,0
15614,103.48,13534.5,0.591,8.0,8.0,20.08,4.78,1
16518,69.39,8882.0,0.18,3.0,3.0,5.59,9.82,0
17687,61.0,16092.3,0.1563,4.0,3.0,8.26,26.07,0
16992,90.55,14453.4,0.3632,5.0,4.0,14.92,22.41,0
18886,84.97,9797.6,0.5258,9.0,10.0,17.22,13.94,0
10142,71.0,19070.7,0.2243,5.0,4.0,7.3,32.01,0
16026,75.58,8347.6,0.2749,5.0,4.0,6.64,8.81,0
17290,68.73,13152.9,0.3674,6.0,5.0,6.0,23.29,1
15923,62.16,16561.5,0.0312,1.0,1.0,3.13,22.96,0
10311,60.14,11635.4,0.0769,2.0,3.0,2.65,14.78,0
19441,68.92,16940.5,0.2419,6.0,4.0,8.88,30.31,0
17560,31.32,15497.7,0.0139,1.0,0.0,1.83,30.85,0
12424,64.1,17379.6,0.2868,6.0,3.0,9.58,26.64,0
10031,63.77,8592.5,0.1201,1.0,2.0,2.08,10.64,0
19696,82.33,11037.7,0.4314,8.0,8.0,14.65,9.9,0
19753,54.06,12696.9,0.2547,3.0,2.0,7.52,9.97,0
19327,64.61,9779.1,0.1555,3.0,2.0,2.67,5.12,0
17671,88.99,15141.8,0.4297,8.0,8.0,18.71,21.62,0
17907,70.55,12057.1,0.3023,4.0,3.0,6.87,20.32,0
10580,68.98,12756.2,0.249,5.0,5.0,12.83,32.27,0
13595,44.21,18787.7,0.0655,0.0,0.0,0.1,31.82,0
11729,68.38,10404.8,0.2834,6.0,5.0,13.22,4.75,0
13073,37.74,12039.4,0.092,1.0,0.0,0.0,17.55,0
12968,62.01,13945.7,0.3649,7.0,5.0,11.32,35.58,0
19450,100.43,10087.9,0.5963,10.0,10.0,22.48,20.47,1
14005,83.0,15519.4,0.4371,9.0,6.0,16.76,15.04,0
16006,56.44,18701.1,0.2258,6.0,3.0,8.39,36.11,0
17444,62.03,13139.2,0.1578,4.0,2.0,8.75,26.43,0
10104,61.8,12200.0,0.2599,4.0,3.0,2.51,21.4,0
17968,77.62,12094.4,0.355,6.0,5.0,16.43,11.29,1
14035,55.87,10988.5,0.1993,0.0,1.0,5.57,24.43,0
13283,76.43,14249.4,0.3368,7.0,6.0,8.39,22.55,1
18887,82.34,13492.6,0.441,9.0,6.0,10.45,25.35,0
19688,78.04,12397.5,0.3465,6.0,5.0,11.25,5.46,1
13707,72.69,15961.2,0.2502,7.0,5.0,14.44,32.06,0
17182,63.21,9708.8,0.237,5.0,4.0,10.32,5.56,0
10414,54.68,11101.0,0.1685,2.0,2.0,8.45,5.48,0
18130,85.51,15401.7,0.4495,9.0,6.0,18.04,24.77,0
19547,48.67,13131.7,0.0,2.0,0.0,4.24,35.45,0
16756,54.45,10977.0,0.1038,1.0,2.0,5.33,33.61,0
19822,68.16,13014.8,0.3326,5.0,3.0,10.18,32.43,0
12155,57.6,19082.7,0.2369,4.0,2.0,6.84,39.96,0
17676,44.66,19955.5,0.0486,0.0,0.0,0.8,37.3,0
10138,55.44,12829.2,0.0,0.0,0.0,0.0,18.67,1
12449,49.54,13689.6,0.1637,5.0,5.0,11.52,15.3,0
14675,53.5,12595.1,0.0538,1.0,1.0,4.04,18.13,0
17377,86.15,9585.0,0.4475,6.0,5.0,10.9,3.48,1
18401,58.3,14521.0,0.2673,3.0,3.0,5.15,31.18,0
14089,82.17,19818.4,0.4837,8.0,8.0,12.98,27.79,0
16272,109.58,13232.0,0.5891,9.0,8.0,18.19,3.87,1
14746,52.88,20857.6,0.2726,3.0,0.0,4.69,26.45,0
18228,58.27,11846.0,0.2351,6.0,2.0,13.8,7.55,0
16082,38.06,14621.5,0.0236,0.0,0.0,0.0,36.84,0
16378,61.62,9988.4,0.199,5.0,2.0,5.8,8.9,0
16477,84.51,16046.9,0.39,7.0,8.0,16.62,20.42,1
19567,99.17,15703.8,0.5815,11.0,9.0,24.53,39.21,0
12183,70.0,14437.5,0.2103,5.0,4.0,11.85,18.85,0
11262,66.02,11179.2,0.5202,7.0,7.0,17.86,20.6,0
18203,93.65,16621.2,0.4474,9.0,8.0,15.17,25.42,0
16915,51.7,13108.8,0.0,0.0,1.0,0.56,8.24,0
14962,90.67,15893.1,0.477,9.0,7.0,13.85,29.19,0
18690,93.16,18586.9,0.3913,8.0,7.0,17.99,38.17,0
15415,63.15,10998.7,0.0419,3.0,3.0,6.31,5.32,1
13342,88.1,13743.1,0.4572,8.0,6.0,12.94,12.24,1
12911,61.19,12306.2,0.2878,3.0,5.0,10.09,5.18,1
13611,63.58,11601.8,0.2421,5.0,3.0,7.56,16.69,0
18068,41.03,6589.0,0.0099,0.0,0.0,1.79,12.4,0
14753,75.69,17731.1,0.3723,7.0,3.0,8.4,14.36,0
15726,55.01,7141.5,0.0811,2.0,1.0,0.39,4.69,0
16948,63.32,13358.1,0.1981,5.0,4.0,10.26,25.17,0
15524,44.82,19840.0,0.2124,2.0,0.0,4.22,22.85,0
19046,265.45,110807.1,0.1705,18.1,155.1,174.17,7.72,0
18254,219.44,179978.8,-2.5865,275.0,145.5,48.22,11.93,0
14958,76.46,19027.9,0.3363,9.0,5.0,12.82,23.42,0
16853,93.74,9704.4,0.5908,7.0,6.0,17.21,11.71,1
19355,85.7,13452.8,0.3057,7.0,6.0,12.65,15.87,1
11539,62.66,16927.0,0.2536,4.0,4.0,11.52,35.63,0
13689,69.24,10764.3,0.1539,4.0,1.0,8.45,4.93,1
12966,71.92,18532.9,0.3611,8.0,6.0,15.01,31.46,0
14866,59.65,11782.2,0.2435,3.0,4.0,4.73,17.04,0
16527,76.83,18082.0,0.3125,7.0,5.0,12.72,23.28,0
11438,79.13,11975.6,0.5517,8.0,5.0,12.32,3.63,1
11195,71.93,16900.2,0.2588,5.0,5.0,9.25,37.35,0
15072,60.13,10364.3,0.2353,5.0,4.0,6.22,6.69,1
19550,61.36,14506.2,0.3676,6.0,5.0,4.02,13.5,0
19666,58.48,5179.7,0.1366,5.0,4.0,11.93,10.77,0
15228,91.03,13081.2,0.4382,6.0,6.0,17.75,4.31,1
14061,39.94,7919.5,0.0,0.0,0.0,0.0,5.62,0
13987,382.55,10356.8,-1.3508,89.4,127.2,366.83,2.66,1
14768,67.13,12096.2,0.154,3.0,3.0,5.01,16.45,0
16215,61.44,10533.7,0.1805,3.0,2.0,3.88,6.99,0
19275,34.69,17591.8,0.0,0.0,0.0,0.0,33.59,0
14145,63.92,13246.2,0.2782,7.0,4.0,8.45,14.76,0
19148,66.53,16045.3,0.2342,6.0,3.0,10.24,32.14,0
14874,50.99,14621.2,0.1958,2.0,2.0,2.9,21.78,0
18392,21.54,7085.3,0.0,0.0,0.0,0.0,2.68,0
17828,77.57,15475.9,0.327,5.0,5.0,9.9,38.42,0
11432,86.86,12979.0,0.3634,5.0,7.0,10.83,21.68,0
17419,45.69,13457.4,0.0,1.0,0.0,5.83,30.08,0
