emp_id,age,department,business_travel,distance_from_home,education_level,marital_status,monthly_income,num_companies_worked,overtime,total_working_years,years_at_company,job_satisfaction,environment_satisfaction,work_life_balance,performance_rating,attrition
10759,25,R&D,Travel_Rarely,6.1,4,Single,2570.0,5,No,3.1,1.2,2.0,1,4.0,4,Yes
10263,31,R&D,Travel_Rarely,33.9,3,Single,3150.0,4,No,5.8,4.7,1.0,1,2.0,3,Yes
10611,53,R&D,Non-Travel,9.5,3,Married,5410.0,3,No,21.3,15.8,1.0,3,1.0,4,No
10298,37,Sales,Travel_Rarely,12.6,4,Single,4090.0,5,No,14.7,6.7,1.0,2,3.0,4,No
10415,20,R&D,Travel_Rarely,18.7,4,Single,2030.0,2,No,0.0,0.0,4.0,3,4.0,3,Yes
10151,54,Sales,Travel_Frequently,10.3,1,Married,6460.0,5,Yes,26.3,16.1,,3,1.0,3,No
10862,57,R&D,Travel_Rarely,11.9,4,Single,7110.0,2,No,29.7,24.8,2.0,4,2.0,3,No
10641,46,Sales,Travel_Rarely,33.3,2,Divorced,5700.0,2,No,19.7,18.5,3.0,2,3.0,3,No
10907,36,R&D,Travel_Rarely,13.0,3,Single,4650.0,2,No,17.5,13.8,3.0,1,,3,No
10551,52,HR,Travel_Rarely,31.8,3,Divorced,6130.0,3,No,25.9,21.2,2.0,1,2.0,3,No
10808,24,Sales,Travel_Frequently,10.5,5,Married,2800.0,5,Yes,3.1,1.7,4.0,2,4.0,3,Yes
10489,50,R&D,Travel_Rarely,11.0,3,Married,5810.0,2,No,20.8,14.7,3.0,3,3.0,3,No
10711,47,HR,Travel_Rarely,1.8,5,Married,5970.0,3,No,23.1,13.1,1.0,2,2.0,3,No
10148,29,HR,Travel_Rarely,3.3,1,Single,3160.0,1,Yes,7.5,6.7,4.0,4,1.0,3,No
10147,21,Sales,Travel_Rarely,2.4,2,Single,2230.0,3,No,1.4,1.3,3.0,3,4.0,3,No
10737,49,Sales,Non-Travel,7.1,3,Married,5260.0,2,No,19.5,18.8,4.0,3,2.0,3,No
10950,31,Sales,Travel_Frequently,2.5,4,Single,2820.0,3,No,6.7,3.9,4.0,1,2.0,2,Yes
10756,37,R&D,Travel_Rarely,15.1,5,Single,4510.0,2,No,16.0,12.3,3.0,2,4.0,4,No
10660,31,HR,Travel_Rarely,21.1,5,Divorced,3970.0,3,No,11.2,4.2,2.0,3,3.0,3,No
10349,27,R&D,Travel_Rarely,5.2,5,Single,3500.0,2,No,4.7,3.8,4.0,2,3.0,4,No
10464,36,R&D,Travel_Rarely,3.3,2,Married,3710.0,5,No,12.1,8.3,2.0,3,1.0,3,Yes
10326,29,HR,Travel_Rarely,26.9,1,Divorced,3790.0,2,No,7.3,4.5,4.0,4,4.0,4,No
10187,26,Sales,Travel_Rarely,3.8,5,Married,2850.0,2,No,4.4,3.4,2.0,1,1.0,4,Yes
10124,38,R&D,Travel_Frequently,6.0,4,Married,3310.0,5,No,13.1,9.5,2.0,2,2.0,4,Yes
10871,38,Sales,Travel_Rarely,15.6,4,Single,3690.0,7,No,10.1,3.3,,2,,4,Yes
10609,58,Sales,Travel_Rarely,12.2,1,Married,7950.0,4,No,38.8,36.2,4.0,4,4.0,3,No
10144,36,Sales,Travel_Rarely,3.6,1,Married,3170.0,3,No,9.0,6.0,4.0,4,2.0,3,No
10979,34,R&D,Travel_Rarely,16.2,5,Married,4480.0,3,Yes,12.6,9.8,3.0,1,2.0,2,No
10198,24,R&D,Travel_Rarely,6.9,1,Single,2510.0,2,No,0.7,0.5,1.0,3,2.0,4,No
10610,54,R&D,Travel_Rarely,11.6,5,Divorced,5720.0,4,Yes,22.7,8.7,4.0,1,3.0,3,No
10280,23,Sales,Travel_Rarely,16.2,4,Divorced,1890.0,5,No,3.0,1.2,3.0,1,3.0,3,No
10294,33,Sales,Travel_Frequently,15.2,2,Married,3030.0,4,Yes,7.4,2.3,4.0,3,2.0,4,Yes
10401,59,Sales,Travel_Rarely,1.0,1,Single,7630.0,1,No,31.7,28.1,2.0,2,2.0,4,No
10123,46,R&D,Travel_Rarely,6.8,1,Single,6630.0,0,No,26.7,25.8,2.0,2,3.0,3,No
10184,47,R&D,Travel_Frequently,6.3,5,Married,5710.0,3,Yes,22.1,8.2,3.0,2,3.0,3,No
10203,39,R&D,Travel_Rarely,20.4,1,Married,3850.0,3,No,12.4,10.7,2.0,3,1.0,3,No
10439,23,Sales,Travel_Rarely,42.0,1,Single,,3,No,2.2,0.7,2.0,1,4.0,4,No
10247,50,R&D,Travel_Frequently,6.6,2,Divorced,5990.0,22,No,21.3,3.2,4.0,4,2.0,1,No
10416,47,R&D,Travel_Rarely,6.2,4,Divorced,6010.0,6,No,23.7,6.4,3.0,1,3.0,4,No
10793,48,R&D,Travel_Rarely,51.7,5,Married,34847.66090531346,3,No,24.0,17.3,3.0,1,1.0,3,No
10782,45,Sales,Non-Travel,2.4,5,Married,4740.0,1,No,17.9,13.4,2.0,2,2.0,2,No
10924,25,Sales,Travel_Rarely,17.5,2,Married,2610.0,4,No,3.0,2.0,4.0,1,3.0,2,No
10785,39,R&D,Travel_Rarely,8.4,4,Single,5410.0,3,No,19.2,11.3,1.0,4,2.0,2,No
10905,38,Sales,Travel_Rarely,13.0,4,Single,4780.0,5,No,16.0,8.2,2.0,1,4.0,3,No
10130,45,HR,Non-Travel,4.3,4,Single,5370.0,1,Yes,22.3,15.9,2.0,3,3.0,2,No
10638,31,R&D,Non-Travel,2.4,3,Single,3310.0,3,No,7.3,7.5,1.0,1,4.0,3,No
10403,32,Sales,Travel_Rarely,5.0,1,Married,3400.0,3,Yes,9.5,6.8,2.0,2,4.0,2,No
10801,20,R&D,Travel_Rarely,13.1,1,Married,1500.0,4,No,0.0,0.0,3.0,2,3.0,4,No
10787,21,R&D,Non-Travel,9.1,4,Married,2420.0,2,Yes,0.0,0.0,1.0,1,3.0,1,Yes
10736,46,R&D,Non-Travel,12.0,2,Married,4250.0,0,No,13.8,12.8,1.0,2,3.0,4,No
10931,41,R&D,Non-Travel,29.7,3,Married,5640.0,4,Yes,17.5,7.7,4.0,3,1.0,4,No
10220,56,Sales,Travel_Rarely,4.4,2,Married,7640.0,1,No,34.9,27.6,2.0,2,2.0,4,No
10642,56,R&D,Travel_Rarely,12.3,5,Single,6450.0,2,Yes,30.4,29.5,4.0,1,3.0,4,No
10933,30,R&D,Non-Travel,11.1,4,Single,2480.0,1,No,3.7,2.7,2.0,4,4.0,3,No
10853,58,R&D,Travel_Rarely,7.2,3,Single,7000.0,6,No,29.2,15.9,3.0,2,,3,No
10824,46,R&D,Travel_Rarely,10.6,1,Divorced,5960.0,2,No,24.2,22.7,2.0,4,4.0,1,No
10938,25,Sales,Travel_Rarely,22.5,3,Married,2980.0,4,No,3.8,2.1,4.0,1,1.0,3,Yes
10625,44,Sales,Non-Travel,6.1,1,Married,4680.0,5,No,20.0,11.3,3.0,1,3.0,4,No
10856,53,R&D,Travel_Frequently,23.4,1,Single,4820.0,3,No,20.7,12.9,3.0,4,3.0,4,No
10951,23,R&D,Travel_Rarely,18.8,5,Divorced,2330.0,4,No,1.4,0.8,4.0,3,2.0,3,No
10387,22,Sales,Travel_Rarely,4.4,3,Single,,4,No,1.6,1.4,3.0,4,2.0,4,No
10993,27,Sales,Travel_Frequently,8.3,4,Divorced,3060.0,2,No,6.8,3.6,1.0,1,1.0,1,Yes
10510,29,HR,Travel_Rarely,3.2,2,Divorced,3980.0,1,No,8.3,6.9,3.0,1,2.0,2,No
10268,33,R&D,Travel_Rarely,10.2,5,Married,3190.0,3,No,7.2,3.5,2.0,4,2.0,3,Yes
10837,52,HR,Travel_Rarely,7.6,3,Single,6360.0,3,Yes,25.5,21.2,1.0,4,4.0,4,No
10442,32,Sales,Travel_Frequently,16.5,4,Single,3370.0,1,Yes,12.9,9.5,3.0,3,3.0,2,Yes
10497,24,R&D,Travel_Frequently,9.7,4,Single,20019.46443904458,7,No,4.8,1.6,3.0,3,4.0,3,Yes
10113,42,Sales,Travel_Frequently,6.9,4,Single,5990.0,2,No,22.2,21.3,3.0,3,1.0,4,No
10692,51,R&D,Non-Travel,24.4,4,Married,6760.0,1,No,24.6,17.9,4.0,3,4.0,3,No
10233,20,Sales,Travel_Rarely,1.1,1,Married,2620.0,1,No,0.0,0.0,2.0,3,1.0,3,No
10887,22,R&D,Travel_Frequently,9.6,1,Single,2280.0,6,No,1.5,0.0,1.0,1,4.0,4,Yes
10608,40,Sales,Travel_Rarely,5.9,1,Single,4760.0,3,No,15.1,11.4,4.0,3,1.0,4,No
10672,44,R&D,Travel_Rarely,11.9,3,Single,5790.0,5,No,25.0,9.8,1.0,4,3.0,2,No
10374,34,Sales,Travel_Rarely,7.0,1,Married,3990.0,2,No,11.1,9.4,2.0,4,3.0,3,No
10738,33,Sales,Non-Travel,185.6,4,Divorced,4280.0,4,Yes,10.0,3.7,1.0,1,2.0,2,Yes
10860,52,R&D,Travel_Rarely,6.5,1,Single,6180.0,3,No,20.9,15.0,1.0,1,3.0,4,No
10234,50,Sales,Travel_Frequently,13.2,5,Divorced,5260.0,6,Yes,21.8,6.5,3.0,1,3.0,2,No
10802,32,HR,Travel_Frequently,9.6,5,Single,3440.0,1,Yes,8.7,6.8,1.0,2,4.0,3,Yes
10677,43,R&D,Non-Travel,6.7,1,Married,4240.0,3,No,18.4,12.2,4.0,2,1.0,3,No
10318,49,Sales,Travel_Frequently,3.2,4,Married,,5,No,23.9,9.1,3.0,1,2.0,3,No
10649,58,R&D,Non-Travel,21.0,4,Single,7230.0,3,No,29.1,21.1,3.0,1,3.0,1,No
10411,26,HR,Travel_Rarely,13.9,5,Divorced,3260.0,4,No,6.7,1.9,3.0,1,1.0,3,No
10916,38,Sales,Non-Travel,11.7,4,Married,4260.0,4,Yes,12.9,6.0,3.0,2,2.0,3,No
10710,38,Sales,Travel_Rarely,11.0,2,Single,4150.0,0,No,12.9,12.0,3.0,4,2.0,3,No
10359,23,Sales,Non-Travel,2.2,2,Married,2900.0,0,No,3.0,3.0,1.0,1,1.0,2,Yes
10259,27,R&D,Travel_Rarely,8.6,1,Married,3290.0,2,Yes,5.2,3.9,1.0,4,1.0,3,Yes
10745,51,Sales,Travel_Frequently,6.2,3,Single,6110.0,4,No,24.7,13.2,1.0,3,1.0,4,No
10628,34,HR,Travel_Rarely,15.9,4,Divorced,3240.0,3,Yes,11.5,7.6,1.0,3,3.0,3,Yes
10633,37,R&D,Travel_Frequently,28.5,4,Single,3640.0,1,Yes,11.0,10.1,4.0,1,3.0,4,Yes
10283,46,Sales,Travel_Rarely,12.6,5,Single,5480.0,0,No,21.1,19.7,1.0,3,3.0,2,No
10377,49,Sales,Travel_Rarely,7.1,4,Divorced,5710.0,3,Yes,22.3,13.7,2.0,1,1.0,3,No
10385,21,Sales,Travel_Rarely,3.9,3,Single,2630.0,5,No,0.0,0.6,2.0,1,2.0,3,Yes
10225,48,Sales,Travel_Frequently,38.9,1,Single,4610.0,3,Yes,17.0,10.6,,2,3.0,2,Yes
10974,38,Sales,Travel_Rarely,16.6,3,Single,4380.0,3,No,14.5,9.2,3.0,1,4.0,4,No
10966,43,Sales,Travel_Rarely,18.8,4,Divorced,5010.0,3,Yes,21.7,17.0,1.0,2,1.0,3,No
10473,37,R&D,Non-Travel,5.0,1,Single,4080.0,4,No,9.7,5.3,1.0,4,2.0,3,Yes
10348,57,R&D,Travel_Rarely,29.7,3,Married,7540.0,4,No,32.3,19.0,3.0,4,3.0,3,No
10506,38,Sales,Non-Travel,5.0,1,Married,3820.0,2,No,14.4,12.7,3.0,3,3.0,4,No
10640,57,HR,Travel_Rarely,6.4,5,Single,7660.0,3,Yes,34.5,15.2,1.0,1,4.0,3,No
10514,52,Sales,Travel_Rarely,3.1,1,Single,7230.0,3,No,33.9,23.9,4.0,3,1.0,2,No
10798,38,HR,Travel_Rarely,23.1,3,Divorced,3500.0,5,No,12.4,3.9,4.0,4,4.0,3,No
10947,58,Sales,Travel_Frequently,8.6,3,Single,7600.0,1,No,37.1,32.6,2.0,1,3.0,3,No
10923,37,R&D,Travel_Rarely,32.2,1,Married,,6,No,11.0,1.6,1.0,2,1.0,3,Yes
10620,25,R&D,Travel_Frequently,9.6,4,Married,2810.0,3,Yes,3.4,2.0,1.0,1,3.0,1,Yes
10873,24,Sales,Travel_Rarely,3.0,3,Single,2550.0,0,No,3.4,3.1,2.0,3,1.0,3,No
10821,20,R&D,Non-Travel,8.3,5,Divorced,2460.0,2,No,1.9,1.1,2.0,2,1.0,1,Yes
10646,33,R&D,Travel_Rarely,26.9,4,Single,3750.0,7,Yes,8.7,1.9,1.0,4,2.0,4,Yes
10864,50,R&D,Travel_Rarely,1.9,5,Married,5420.0,4,No,18.5,13.0,2.0,3,4.0,3,No
10557,49,R&D,Travel_Rarely,7.8,1,Married,,3,No,27.9,24.0,1.0,4,3.0,3,No
10978,42,Sales,Non-Travel,10.7,3,Married,5000.0,3,No,22.4,14.8,2.0,2,1.0,3,No
10578,40,R&D,Travel_Rarely,4.8,5,Married,4540.0,3,No,17.4,7.8,4.0,4,3.0,3,No
10796,31,Sales,Non-Travel,16.2,1,Divorced,3160.0,4,Yes,6.5,3.8,4.0,2,1.0,4,Yes
10086,48,Sales,Travel_Frequently,1.7,3,Married,6130.0,5,No,23.5,11.5,2.0,1,1.0,3,Yes
10243,23,Sales,Travel_Frequently,11.3,1,Divorced,,3,No,3.0,2.3,4.0,1,,2,Yes
10699,22,R&D,Non-Travel,11.6,5,Single,3130.0,5,No,2.4,1.7,3.0,4,2.0,4,No
10160,51,R&D,Travel_Frequently,2.8,4,Divorced,6030.0,2,Yes,22.4,17.8,4.0,3,3.0,3,No
10525,32,Sales,Travel_Rarely,19.9,2,Single,,3,No,9.2,5.6,2.0,2,3.0,3,Yes
10036,22,Sales,Travel_Rarely,14.3,3,Married,2270.0,2,No,0.0,0.7,1.0,2,1.0,3,Yes
10541,48,R&D,Travel_Rarely,9.9,5,Single,5160.0,4,No,17.1,8.2,2.0,3,4.0,1,No
10171,24,R&D,Travel_Rarely,129.2,3,Married,2390.0,5,No,0.8,0.3,1.0,4,3.0,2,Yes
10655,42,R&D,Travel_Rarely,154.2,3,Married,5040.0,2,Yes,18.6,17.3,3.0,4,,3,No
10908,26,Sales,Travel_Rarely,7.4,1,Single,2730.0,5,Yes,3.2,1.3,2.0,4,1.0,2,Yes
10875,47,HR,Non-Travel,17.6,2,Single,5840.0,5,No,26.0,13.6,4.0,4,4.0,2,No
10865,53,R&D,Travel_Rarely,4.3,3,Single,5450.0,2,No,22.3,13.8,2.0,2,2.0,3,No
10963,53,Sales,Travel_Rarely,16.9,4,Married,5680.0,6,No,24.5,9.6,1.0,2,3.0,2,No
10734,50,Sales,Travel_Frequently,152.7,2,Single,,3,No,26.2,17.4,1.0,1,1.0,3,No
10096,31,R&D,Non-Travel,2.4,2,Married,3590.0,1,No,6.9,5.5,1.0,4,2.0,4,No
10564,27,R&D,Travel_Rarely,15.1,4,Divorced,3280.0,2,No,5.8,5.4,1.0,2,4.0,4,No
10241,25,R&D,Travel_Rarely,15.7,5,Married,2310.0,4,No,1.3,0.7,4.0,1,2.0,2,No
10743,45,R&D,Non-Travel,7.1,1,Single,3770.0,0,No,18.7,17.7,3.0,3,3.0,3,No
10575,20,R&D,Non-Travel,5.0,2,Married,2430.0,1,No,0.2,0.2,3.0,4,3.0,2,No
10691,59,HR,Non-Travel,8.6,1,Divorced,6840.0,3,No,30.3,20.5,1.0,3,2.0,4,No
10461,48,HR,Non-Travel,10.8,3,Divorced,5680.0,3,Yes,21.2,14.7,3.0,4,4.0,2,No
10554,32,HR,Travel_Rarely,14.8,4,Married,3140.0,2,Yes,7.9,5.7,3.0,2,4.0,2,No
10896,44,HR,Non-Travel,6.6,1,Married,3830.0,3,Yes,12.6,8.0,4.0,4,3.0,4,No
10207,50,R&D,Travel_Rarely,12.0,1,Married,7210.0,5,Yes,27.8,12.4,4.0,3,2.0,3,No
10393,34,R&D,Travel_Frequently,4.8,3,Single,15407.80211274258,2,Yes,9.3,7.8,4.0,1,2.0,3,Yes
10795,37,R&D,Travel_Rarely,17.0,4,Divorced,4440.0,1,No,14.1,9.7,2.0,1,1.0,3,Yes
10398,27,R&D,Travel_Rarely,7.9,2,Married,2710.0,2,Yes,6.3,5.3,2.0,1,4.0,3,Yes
10767,44,R&D,Travel_Rarely,8.9,1,Married,5250.0,4,Yes,16.3,8.9,1.0,4,2.0,3,No
10866,47,Sales,Travel_Frequently,12.2,2,Single,5620.0,8,No,22.6,6.7,3.0,4,3.0,4,No
10218,23,R&D,Travel_Frequently,3.4,5,Single,2550.0,2,No,2.5,1.2,1.0,3,3.0,1,Yes
10005,37,HR,Travel_Rarely,19.4,3,Married,4550.0,6,No,15.2,3.3,3.0,4,4.0,4,No
10769,25,Sales,Travel_Rarely,18.9,3,Single,3420.0,3,No,7.3,4.7,1.0,3,1.0,4,Yes
10643,54,R&D,Travel_Frequently,7.2,3,Married,7150.0,0,Yes,30.6,24.5,2.0,4,2.0,3,No
10915,43,R&D,Travel_Rarely,23.5,1,Married,4590.0,1,No,14.4,10.7,4.0,1,3.0,3,No
10613,51,R&D,Travel_Frequently,5.3,4,Married,5780.0,3,Yes,23.3,17.9,4.0,3,3.0,4,No
10739,49,R&D,Travel_Rarely,10.5,2,Married,5240.0,6,No,19.1,6.6,3.0,4,3.0,3,No
10547,37,HR,Travel_Rarely,24.3,5,Divorced,3720.0,3,Yes,11.4,8.3,3.0,3,3.0,4,No
10726,24,R&D,Travel_Rarely,4.8,3,Married,2080.0,7,No,3.9,0.7,1.0,4,1.0,4,Yes
10684,58,R&D,Travel_Rarely,2.2,2,Single,6300.0,2,Yes,26.1,24.7,1.0,2,1.0,4,No
10099,45,Sales,Travel_Rarely,31.0,4,Divorced,5550.0,2,No,26.0,22.1,,3,1.0,2,No
10805,49,Sales,Travel_Frequently,10.9,2,Married,,5,No,27.7,10.0,2.0,3,1.0,1,No
10728,23,Sales,Travel_Rarely,21.2,5,Single,2450.0,1,No,1.7,0.9,2.0,2,2.0,2,Yes
10574,21,Sales,Travel_Rarely,15.8,5,Single,2060.0,6,No,0.4,0.0,3.0,1,4.0,3,Yes
10407,37,Sales,Travel_Rarely,7.7,2,Single,3470.0,3,No,13.3,9.0,2.0,3,3.0,3,No
10503,58,Sales,Travel_Rarely,16.5,2,Married,6100.0,3,No,24.4,14.3,2.0,4,3.0,3,No
10048,55,R&D,Non-Travel,25.7,2,Married,5400.0,2,No,22.1,17.1,3.0,1,3.0,2,No
10033,23,R&D,Travel_Rarely,16.7,1,Single,2910.0,3,No,1.3,1.0,1.0,2,1.0,3,Yes
10780,54,HR,Travel_Rarely,3.1,4,Single,6430.0,1,Yes,28.0,24.8,3.0,3,2.0,3,No
10840,56,R&D,Travel_Rarely,14.7,5,Single,,4,No,26.5,16.9,3.0,2,3.0,2,No
10201,34,Sales,Travel_Frequently,2.4,1,Married,4040.0,2,No,13.3,9.8,1.0,3,1.0,2,No
10135,51,HR,Travel_Rarely,6.5,3,Married,5550.0,4,No,19.8,10.5,3.0,3,,3,No
10028,52,R&D,Travel_Rarely,6.6,2,Single,7060.0,2,Yes,29.9,13.5,4.0,2,2.0,3,No
10948,25,R&D,Travel_Rarely,23.8,1,Married,2180.0,1,Yes,3.5,3.1,3.0,1,4.0,3,No
10231,38,R&D,Travel_Rarely,4.9,5,Married,4380.0,1,No,12.2,11.3,3.0,1,2.0,4,No
10490,44,Sales,Travel_Frequently,14.9,1,Single,5240.0,1,Yes,25.0,18.8,2.0,4,3.0,3,No
10773,20,Sales,Travel_Rarely,3.6,3,Single,2140.0,4,No,0.0,0.9,2.0,1,1.0,3,Yes
10379,35,Sales,Travel_Rarely,4.0,2,Single,4810.0,3,No,14.9,12.2,1.0,4,1.0,2,No
10289,41,Sales,Travel_Rarely,10.2,2,Married,5200.0,3,No,18.6,14.6,4.0,3,3.0,4,No
10419,31,HR,Travel_Rarely,24.3,2,Married,3840.0,5,Yes,10.1,1.1,3.0,2,1.0,4,Yes
10675,44,R&D,Travel_Rarely,4.7,1,Divorced,4990.0,5,No,18.0,6.4,3.0,1,4.0,4,No
10392,27,R&D,Travel_Rarely,14.1,3,Single,3570.0,1,No,7.2,7.6,1.0,2,3.0,3,Yes
10593,29,Sales,Travel_Frequently,9.3,5,Married,3350.0,6,No,8.2,3.9,1.0,2,1.0,3,Yes
10499,57,R&D,Non-Travel,17.4,5,Single,8460.0,4,No,36.5,30.2,2.0,3,1.0,4,No
10139,33,Sales,Travel_Rarely,13.2,5,Married,4670.0,4,No,14.2,6.1,4.0,2,4.0,2,No
10063,34,R&D,Non-Travel,6.3,3,Married,3990.0,2,Yes,12.8,12.5,1.0,3,3.0,4,No
10472,52,HR,Travel_Frequently,4.3,4,Divorced,5670.0,5,No,19.0,6.6,2.0,3,4.0,4,No
10648,41,Sales,Non-Travel,9.4,3,Married,4670.0,3,No,17.8,9.9,3.0,4,4.0,3,No
10129,42,R&D,Non-Travel,32.1,4,Single,18790.671162378156,3,No,16.6,11.6,1.0,2,4.0,4,Yes
10997,41,R&D,Non-Travel,5.6,1,Single,5330.0,1,No,21.3,18.2,2.0,2,4.0,3,No
10521,34,R&D,Non-Travel,18.8,4,Married,3960.0,3,No,13.7,8.0,2.0,1,1.0,3,No
10839,20,R&D,Travel_Rarely,11.8,1,Married,1980.0,2,No,0.0,0.0,2.0,4,3.0,4,Yes
10983,41,R&D,Non-Travel,8.7,2,Married,4250.0,1,Yes,16.1,12.5,1.0,4,4.0,4,No
10065,36,HR,Travel_Rarely,16.1,5,Single,4330.0,5,Yes,13.1,3.6,1.0,4,2.0,3,Yes
10813,47,Sales,Non-Travel,21.5,5,Married,5220.0,4,No,23.4,12.6,2.0,1,4.0,3,No
10015,48,HR,Travel_Rarely,8.1,5,Single,5350.0,4,Yes,20.3,14.3,1.0,3,4.0,3,No
10157,25,Sales,Travel_Frequently,21.0,5,Single,3450.0,2,No,9.1,8.8,1.0,3,3.0,4,Yes
10041,26,Sales,Travel_Rarely,24.5,3,Married,2840.0,2,Yes,5.1,2.4,1.0,2,3.0,2,Yes
10493,50,Sales,Travel_Frequently,4.6,2,Single,6130.0,2,No,24.9,22.4,4.0,4,3.0,3,No
10380,30,R&D,Non-Travel,10.5,5,Married,3600.0,3,No,7.0,5.7,4.0,2,1.0,2,No
10188,35,Sales,Travel_Frequently,7.2,1,Single,4160.0,4,No,16.5,8.3,1.0,2,2.0,2,Yes
10764,57,R&D,Travel_Frequently,11.9,5,Single,7560.0,4,No,35.0,18.8,1.0,1,3.0,4,No
10217,23,Sales,Travel_Frequently,27.9,3,Married,3270.0,2,Yes,4.0,2.4,,4,2.0,4,Yes
10792,38,Sales,Travel_Frequently,18.3,5,Married,4720.0,3,Yes,15.4,8.0,4.0,1,3.0,3,No
10053,34,R&D,Non-Travel,4.1,4,Married,3800.0,3,Yes,10.8,8.8,,2,3.0,4,No
10879,41,HR,Travel_Frequently,10.3,5,Married,4860.0,0,Yes,19.5,17.3,3.0,2,4.0,3,No
10338,32,Sales,Travel_Rarely,5.4,5,Married,3770.0,3,Yes,11.7,5.0,,4,1.0,4,No
10749,32,Sales,Travel_Rarely,17.0,4,Single,3500.0,17,No,12.4,11.0,2.0,3,4.0,3,No
10720,43,R&D,Travel_Rarely,8.5,2,Divorced,3890.0,2,Yes,13.8,10.0,2.0,1,1.0,4,No
10725,51,Sales,Travel_Rarely,21.3,3,Married,4990.0,4,No,18.1,11.5,1.0,1,3.0,2,Yes
10296,40,Sales,Travel_Rarely,3.1,5,Married,,2,Yes,15.7,9.7,4.0,1,3.0,4,No
10702,44,Sales,Travel_Rarely,4.9,2,Married,4720.0,4,No,18.3,5.4,4.0,1,1.0,3,No
10252,39,Sales,Travel_Frequently,9.5,5,Single,4200.0,7,No,10.4,2.6,1.0,4,3.0,3,No
10727,48,R&D,Travel_Rarely,6.6,2,Married,5410.0,4,No,21.9,13.9,3.0,1,3.0,3,No
10462,25,R&D,Travel_Rarely,8.3,3,Single,2810.0,3,Yes,5.4,3.0,1.0,4,2.0,3,Yes
10456,42,HR,Travel_Frequently,20.9,5,Single,4790.0,3,No,16.4,12.6,1.0,4,2.0,3,Yes
10281,31,R&D,Travel_Rarely,4.6,2,Married,3720.0,3,No,7.1,5.7,4.0,1,2.0,3,Yes
10816,53,R&D,Non-Travel,14.0,5,Married,5670.0,3,No,24.2,17.0,4.0,1,2.0,2,No
10863,24,Sales,Travel_Rarely,9.3,4,Married,2290.0,3,No,5.1,2.1,4.0,4,4.0,3,No
10270,43,R&D,Travel_Frequently,4.2,2,Single,4740.0,2,No,19.6,14.6,2.0,4,3.0,4,Yes
10202,56,Sales,Travel_Rarely,11.7,1,Single,6320.0,2,No,24.6,16.3,4.0,1,2.0,4,No
10162,46,R&D,Travel_Rarely,19.0,3,Single,5670.0,17,No,24.9,17.3,3.0,3,1.0,4,No
10556,40,R&D,Travel_Rarely,26.1,2,Single,4820.0,0,No,17.6,16.6,2.0,1,1.0,4,No
10730,46,Sales,Travel_Rarely,41.0,4,Single,4770.0,1,No,17.0,15.7,3.0,2,4.0,4,No
10402,51,Sales,Travel_Frequently,3.2,5,Single,,5,No,20.2,5.2,2.0,1,1.0,4,No
10703,26,Sales,Travel_Rarely,19.3,4,Divorced,3680.0,0,No,7.5,5.9,4.0,2,3.0,3,No
10477,53,R&D,Non-Travel,10.7,3,Married,6830.0,2,No,25.9,24.6,4.0,4,2.0,4,No
10822,46,HR,Travel_Frequently,7.3,1,Single,5180.0,2,No,20.5,20.7,3.0,4,2.0,4,No
10772,59,R&D,Non-Travel,12.6,5,Married,6960.0,5,No,27.7,10.6,1.0,2,4.0,3,No
10106,51,R&D,Travel_Rarely,17.9,3,Married,6580.0,3,No,27.3,21.5,2.0,4,1.0,3,No
10566,29,HR,Travel_Rarely,17.1,4,Single,4010.0,6,No,6.7,2.0,2.0,3,3.0,4,No
10390,26,Sales,Travel_Frequently,37.9,4,Married,,1,No,6.2,5.6,1.0,2,3.0,4,No
10002,50,HR,Travel_Rarely,11.6,2,Married,6110.0,4,No,27.5,19.1,3.0,1,3.0,3,No
10991,33,R&D,Travel_Rarely,11.4,5,Single,3110.0,4,No,7.3,5.1,2.0,1,1.0,3,Yes
10741,52,R&D,Travel_Rarely,8.8,4,Single,6520.0,1,Yes,29.4,24.8,1.0,2,4.0,3,Yes
10562,21,Sales,Travel_Rarely,18.2,1,Single,1950.0,4,No,0.0,0.1,3.0,4,3.0,3,Yes
10932,47,HR,Travel_Frequently,11.5,3,Divorced,5670.0,2,Yes,23.9,22.2,4.0,2,3.0,3,No
10081,57,HR,Travel_Rarely,3.5,1,Married,6490.0,3,No,29.2,23.1,3.0,1,1.0,3,No
10206,30,R&D,Travel_Rarely,10.9,5,Divorced,3270.0,4,No,7.2,4.8,3.0,2,4.0,2,No
10035,55,R&D,Travel_Frequently,17.8,1,Single,5510.0,3,No,20.6,19.0,,1,3.0,3,No
10776,58,Sales,Travel_Frequently,7.1,1,Married,6470.0,1,Yes,26.1,20.0,3.0,1,3.0,3,No
10509,30,Sales,Travel_Rarely,15.2,5,Divorced,3010.0,4,Yes,8.3,6.4,2.0,4,4.0,3,No
10428,52,Sales,Travel_Rarely,5.0,4,Married,7340.0,4,No,30.4,10.1,2.0,4,2.0,2,No
10455,43,Sales,Non-Travel,33.2,4,Single,31611.987565734125,3,Yes,24.2,15.6,2.0,2,1.0,4,Yes
10367,38,R&D,Travel_Frequently,7.7,1,Married,4450.0,4,Yes,18.3,9.5,3.0,1,1.0,3,No
10092,52,Sales,Travel_Rarely,19.1,3,Single,6240.0,5,No,23.9,12.5,4.0,4,2.0,3,No
