flight_id,month,day_of_week,dep_hour,airline,dep_airport,arr_airport,distance_km,weather_index,dep_congestion,arr_congestion,airline_reliability,is_rush_hour,is_weekend,is_peak_season,prev_delay_factor,is_delayed
10255,8,0,10,JJA,ICN,GMP,241,0.4741,0.9,0.85,0.72,0,0,1,0.3588,1
10430,9,4,19,JJA,ICN,PUS,325,0.5286,0.9,0.6,0.72,1,0,0,0.1645,0
10589,11,6,8,TWB,ICN,YNY,198,0.1906,0.9,0.2,0.68,1,1,0,0.4566,1
10179,11,0,20,KAL,GMP,CJJ,388,0.1865,0.85,0.3,0.85,1,0,0,0.4769,0
10816,11,6,22,TWB,ICN,PUS,325,0.5168,0.9,0.6,0.68,0,1,0,0.3407,1
10390,2,1,13,AAR,ICN,TAE,240,0.4147,0.9,0.35,0.8,0,0,0,0.1578,0
10133,2,2,11,KAL,CJU,USN,243,0.5125,0.55,0.25,0.85,0,0,0,0.2591,0
10962,5,0,13,KAL,ICN,GMP,293,0.2995,0.9,0.85,0.85,0,0,0,0.2765,0
11320,5,6,17,AAR,GMP,PUS,328,0.3534,0.85,0.6,0.8,0,1,0,0.2656,0
10571,12,2,8,ESR,TAE,GMP,228,0.3413,0.35,0.85,0.6,1,0,1,0.1144,1
10290,6,1,13,AAR,ICN,CJJ,195,0.4455,0.9,0.3,0.8,0,0,0,0.3237,0
10247,10,4,16,JJA,ICN,TAE,240,0.2826,0.9,0.35,0.72,0,0,0,0.0739,1
11092,6,0,9,KAL,ICN,YNY,198,0.5925,0.9,0.2,0.85,1,0,0,0.166,0
10776,12,1,9,ESR,ICN,USN,377,0.5306,0.9,0.25,0.6,1,0,1,0.5575,1
10553,10,5,8,TWB,CJU,KWJ,374,0.2183,0.55,0.3,0.68,1,1,0,0.2734,0
10090,10,6,20,KAL,CJU,CJJ,488,0.3315,0.55,0.3,0.85,1,1,0,0.6316,0
10193,8,0,12,ESR,GMP,TAE,228,0.4956,0.85,0.35,0.6,0,0,1,0.7027,1
10863,2,4,13,ESR,TAE,CJU,295,0.5153,0.35,0.55,0.6,0,0,0,0.5044,1
11256,2,5,22,JJA,ICN,CJJ,195,0.2299,0.9,0.3,0.72,0,1,0,0.182,0
10437,7,1,15,JJA,ICN,CJJ,195,0.4043,0.9,0.3,0.72,0,0,1,0.2913,0
10995,7,4,12,KAL,GMP,USN,242,0.3172,0.85,0.25,0.85,0,0,1,0.2589,0
10813,9,2,8,KAL,ICN,YNY,198,0.1907,0.9,0.2,0.85,1,0,0,0.5354,0
10652,8,0,21,AAR,PUS,GMP,328,,0.6,0.85,0.8,1,0,1,0.1181,1
10829,11,4,9,AAR,PUS,CJU,200,0.2148,0.6,0.55,0.8,1,0,0,0.2043,0
10147,1,3,20,KAL,TAE,CJJ,435,0.5061,0.35,0.3,0.85,1,0,1,0.2812,1
10119,3,5,8,TWB,PUS,TAE,240,0.3428,0.6,0.35,0.68,1,1,0,0.6564,1
10858,1,5,11,AAR,PUS,GMP,328,0.5137,0.6,0.85,0.8,0,1,1,0.1558,1
11334,10,5,10,JJA,ICN,TAE,240,0.5386,0.9,0.35,0.72,0,1,0,0.1391,1
10971,4,0,8,AAR,CJJ,YNY,314,0.1827,0.3,0.2,0.8,1,0,0,0.3528,0
10803,7,5,11,KAL,YNY,KWJ,439,,0.2,0.3,0.85,0,1,1,0.1998,1
10876,7,4,17,AAR,ICN,PUS,325,0.3757,0.9,0.6,0.8,0,0,1,0.2893,0
11205,8,6,20,AAR,ICN,CJU,467,0.5758,0.9,0.55,0.8,1,1,1,0.449,1
11290,8,5,14,KAL,GMP,CJU,453,0.6598,0.85,0.55,0.85,0,1,1,0.0466,0
10027,5,6,8,KAL,CJU,PUS,200,0.2567,0.55,0.6,0.85,1,1,0,0.6573,0
10677,7,4,14,AAR,PUS,TAE,219,0.5928,0.6,0.35,0.8,0,0,1,0.1316,0
10015,9,3,14,TWB,ICN,GMP,247,0.4332,0.9,0.85,0.68,0,0,0,0.249,1
10501,2,0,21,KAL,GMP,TAE,228,0.6473,0.85,0.35,0.85,1,0,0,0.2514,1
10083,2,1,18,ESR,KWJ,TAE,312,0.4016,0.3,0.35,0.6,1,0,0,0.2445,1
10927,7,1,19,TWB,PUS,TAE,408,0.8649,0.6,0.35,0.68,1,0,1,0.4463,1
11170,12,6,18,JJA,GMP,CJU,453,0.4391,0.85,0.55,0.72,1,1,1,0.1979,1
11023,11,0,18,JJA,CJU,CJJ,370,0.5371,0.55,0.3,0.72,1,0,0,0.4491,1
10601,8,6,16,AAR,ICN,CJU,467,0.6656,0.9,0.55,0.8,0,1,1,0.1623,1
10274,12,0,22,KAL,ICN,YNY,198,,0.9,0.2,0.85,0,0,1,0.0516,0
10685,3,6,19,JJA,CJU,ICN,467,,0.55,0.9,0.72,1,1,0,0.3636,1
11039,6,6,17,TWB,ICN,YNY,198,0.3175,0.9,0.2,0.68,0,1,0,0.093,0
10467,2,1,18,AAR,PUS,ICN,325,0.5918,0.6,0.9,0.8,1,0,0,0.5531,1
11310,11,1,7,AAR,YNY,CJJ,208,0.6209,0.2,0.3,0.8,1,0,0,0.4432,1
11214,11,2,15,AAR,PUS,CJJ,396,0.3278,0.6,0.3,0.8,0,0,0,0.3342,1
10663,1,1,6,JJA,CJU,ICN,467,0.5267,0.55,0.9,0.72,0,0,1,0.1483,0
10448,12,1,20,JJA,GMP,CJJ,384,0.3815,0.85,0.3,0.72,1,0,1,0.3699,1
10372,8,5,14,KAL,ICN,GMP,485,0.3798,0.9,0.85,0.85,0,1,1,0.359,1
10558,11,1,9,KAL,GMP,PUS,328,0.2316,0.85,0.6,0.85,1,0,0,0.2204,0
11077,9,1,15,KAL,USN,CJJ,390,0.7685,0.25,0.3,0.85,0,0,0,0.2011,0
10272,1,0,6,JJA,GMP,KWJ,258,0.2568,0.85,0.3,0.72,0,0,1,0.2591,0
10606,7,2,10,KAL,ICN,CJU,467,0.4778,0.9,0.55,0.85,0,0,1,0.3339,0
10450,4,3,7,AAR,PUS,CJJ,203,0.3704,0.6,0.3,0.8,1,0,0,0.2686,0
11187,2,2,7,JJA,ICN,GMP,339,0.4084,0.9,0.85,0.72,1,0,0,0.4439,0
10524,10,6,19,AAR,ICN,CJJ,195,0.5547,0.9,0.3,0.8,1,1,0,0.1108,1
10215,9,3,12,AAR,ICN,GMP,342,,0.9,0.85,0.8,0,0,0,0.3566,0
10345,11,1,9,AAR,GMP,YNY,405,6.6456,0.85,0.2,0.8,1,0,0,0.1094,0
10839,1,3,14,KAL,ICN,CJU,467,0.4354,0.9,0.55,0.85,0,0,1,0.1234,1
11210,12,4,21,KAL,PUS,CJU,200,0.6963,,0.55,0.85,1,0,1,0.3496,1
10148,3,5,12,AAR,ICN,USN,377,0.2933,0.9,0.25,0.8,0,1,0,0.4341,0
11249,4,6,22,JJA,KWJ,USN,238,0.3046,0.3,0.25,0.72,0,1,0,0.3572,0
11340,5,6,12,AAR,GMP,TAE,228,0.1078,0.85,0.35,0.8,0,1,0,0.1756,0
10724,2,2,12,AAR,PUS,USN,473,0.3648,0.6,0.25,0.8,0,0,0,0.1658,0
10413,4,0,7,JJA,ICN,USN,377,0.3759,0.9,0.25,0.72,1,0,0,0.1853,0
11147,7,5,19,JJA,GMP,CJU,453,0.5203,,0.55,0.72,1,1,1,0.6125,1
11243,12,3,21,TWB,GMP,CJJ,355,0.5586,0.85,0.3,0.68,1,0,1,0.0619,1
10784,2,2,9,KAL,GMP,KWJ,258,0.4334,0.85,0.3,0.85,1,0,0,0.4393,1
10343,8,4,11,AAR,CJU,ICN,467,0.4625,0.55,0.9,0.8,0,0,1,0.3346,1
10977,2,2,12,JJA,ICN,USN,377,0.6849,0.9,0.25,0.72,0,0,0,0.2446,1
10174,9,1,9,KAL,ICN,CJJ,195,0.2438,0.9,0.3,0.85,1,0,0,0.2305,1
11201,11,4,14,TWB,ICN,KWJ,263,0.1474,0.9,0.3,0.68,0,0,0,0.0409,0
10378,9,3,19,TWB,GMP,YNY,346,,0.85,0.2,0.68,1,0,0,0.2582,0
10894,12,0,15,KAL,CJU,CJJ,482,0.7342,0.55,0.3,0.85,0,0,1,0.1472,1
10739,9,2,21,AAR,GMP,ICN,449,0.5877,0.85,0.9,0.8,1,0,0,0.3028,1
10306,2,1,12,JJA,PUS,CJJ,305,0.4522,0.6,0.3,0.72,0,0,0,0.348,0
10544,3,4,14,JJA,PUS,GMP,328,0.5431,0.6,0.85,0.72,0,0,0,0.2194,1
10954,6,6,14,JJA,CJU,GMP,453,0.8723,0.55,0.85,0.72,0,1,0,0.3606,0
10970,1,5,9,JJA,PUS,ICN,325,0.5858,0.6,0.9,0.72,1,1,1,0.197,1
10019,11,6,15,ESR,ICN,YNY,198,0.1199,0.9,0.2,0.6,0,1,0,0.2343,0
10286,12,3,17,ESR,ICN,PUS,325,0.5178,0.9,0.6,0.6,0,0,1,0.2884,1
10222,6,2,19,KAL,TAE,USN,230,0.7386,0.35,0.25,0.85,1,0,0,0.0431,0
10920,8,6,7,KAL,CJU,ICN,467,0.6869,0.55,0.9,0.85,1,1,1,0.7205,1
10023,3,3,7,AAR,ICN,USN,377,0.2832,0.9,0.25,0.8,1,0,0,0.2158,0
11101,6,5,21,KAL,PUS,YNY,472,0.3125,0.6,0.2,0.85,1,1,0,0.1431,0
10117,1,4,17,AAR,ICN,PUS,325,0.6506,0.9,0.6,0.8,0,0,1,0.4458,1
10891,2,1,7,KAL,GMP,CJJ,231,0.7335,0.85,0.3,0.85,1,0,0,0.4293,1
10407,6,2,20,JJA,CJU,PUS,200,0.6034,0.55,0.6,0.72,1,0,0,0.2886,0
10362,11,3,11,ESR,ICN,KWJ,263,0.2722,0.9,0.3,0.6,0,0,0,0.7878,0
10096,4,0,21,KAL,GMP,ICN,305,0.5817,0.85,0.9,0.85,1,0,0,0.512,1
11142,5,1,14,KAL,GMP,KWJ,258,0.343,0.85,0.3,0.85,0,0,0,0.4183,0
10262,3,1,13,TWB,CJU,YNY,302,0.3538,0.55,0.2,0.68,0,0,0,0.3151,1
11143,12,6,15,KAL,ICN,CJU,467,0.3715,0.9,0.55,0.85,0,1,1,0.1618,0
11118,8,4,19,ESR,YNY,CJU,400,0.5009,0.2,0.55,0.6,1,0,1,0.1588,1
11146,6,1,14,ESR,ICN,PUS,325,0.3879,0.9,0.6,0.6,0,0,0,0.2882,0
10180,7,6,22,AAR,ICN,TAE,240,0.3721,0.9,0.35,0.8,0,1,1,0.29,0
10103,10,0,22,AAR,KWJ,CJU,211,0.4979,0.3,0.55,0.8,0,0,0,0.1081,0
10575,1,2,10,ESR,ICN,GMP,392,0.4513,0.9,0.85,0.6,0,0,1,0.3102,1
10717,7,5,16,TWB,CJU,PUS,200,0.5221,0.55,0.6,0.68,0,1,1,0.1266,1
10564,3,5,20,AAR,GMP,USN,311,0.3399,0.85,0.25,0.8,1,1,0,0.1519,1
10185,6,5,12,KAL,GMP,CJJ,465,0.4245,0.85,0.3,0.85,0,1,0,0.1739,0
10468,8,1,10,KAL,PUS,CJU,200,0.689,0.6,0.55,0.85,0,0,1,0.217,1
10381,1,5,13,KAL,ICN,GMP,323,0.4588,0.9,0.85,0.85,0,1,1,0.2318,1
10604,2,3,10,KAL,GMP,TAE,228,0.4841,0.85,0.35,0.85,0,0,0,0.1991,0
10072,3,6,6,KAL,PUS,KWJ,205,0.3385,0.6,0.3,0.85,0,1,0,0.134,0
11174,3,2,14,KAL,PUS,CJU,200,0.3423,0.6,0.55,0.85,0,0,0,0.5551,0
11011,4,4,12,JJA,KWJ,YNY,280,0.251,0.3,0.2,0.72,0,0,0,0.2859,0
10875,9,2,22,AAR,CJU,KWJ,466,0.3943,0.55,0.3,0.8,0,0,0,0.0632,0
10347,12,3,18,AAR,GMP,KWJ,258,0.6929,0.85,0.3,0.8,1,0,1,0.6644,1
11065,10,2,13,ESR,ICN,CJU,467,0.4405,0.9,0.55,0.6,0,0,0,0.3776,1
11259,7,3,7,KAL,ICN,USN,377,0.309,0.9,0.25,0.85,1,0,1,,1
10030,6,3,13,AAR,TAE,CJJ,418,0.4251,0.35,0.3,0.8,0,0,0,0.4872,0
11154,11,0,11,KAL,ICN,KWJ,263,0.3851,0.9,0.3,0.85,0,0,0,,0
10797,12,1,7,JJA,PUS,CJU,200,,0.6,0.55,0.72,1,0,1,0.2773,1
10040,8,6,11,AAR,ICN,GMP,306,0.536,0.9,0.85,0.8,0,1,1,0.2837,1
10505,4,0,11,JJA,GMP,KWJ,258,0.3012,0.85,0.3,0.72,0,0,0,0.1065,0
10158,7,3,19,TWB,GMP,TAE,228,0.6825,0.85,0.35,0.68,1,0,1,0.2601,1
10659,1,5,9,JJA,GMP,KWJ,258,0.8904,0.85,0.3,0.72,1,1,1,0.547,1
10734,10,4,11,JJA,KWJ,USN,307,0.184,0.3,0.25,0.72,0,0,0,0.3158,0
10636,9,5,9,TWB,ICN,CJU,467,0.3448,0.9,0.55,0.68,1,1,0,0.5099,1
11228,12,3,8,KAL,YNY,CJJ,387,0.5848,0.2,0.3,0.85,1,0,1,0.2743,1
11046,2,4,22,KAL,ICN,PUS,325,0.2992,0.9,0.6,0.85,0,0,0,0.3184,0
10395,9,1,21,ESR,PUS,CJJ,210,0.3227,0.6,0.3,0.6,1,0,0,0.3993,0
10053,5,2,15,KAL,TAE,GMP,228,0.5085,0.35,0.85,0.85,0,0,0,0.2757,0
11109,12,3,14,KAL,ICN,KWJ,263,,0.9,0.3,0.85,0,0,1,0.293,1
10360,9,1,10,KAL,ICN,CJJ,195,0.1233,0.9,0.3,0.85,0,0,0,0.2386,0
10938,2,5,14,KAL,ICN,CJJ,195,0.5604,0.9,0.3,0.85,0,1,0,0.3075,1
10403,4,4,6,JJA,ICN,USN,377,0.4073,0.9,0.25,0.72,0,0,0,0.6313,1
10422,9,2,22,KAL,PUS,GMP,328,0.4408,0.6,0.85,0.85,0,0,0,0.1211,0
10449,7,3,22,AAR,ICN,CJJ,195,0.3907,0.9,0.3,0.8,0,0,1,0.118,1
10678,2,6,15,AAR,GMP,PUS,328,0.2949,0.85,0.6,0.8,0,1,0,0.1422,0
10285,6,2,18,TWB,ICN,TAE,240,0.4135,0.9,0.35,0.68,1,0,0,0.2494,0
10593,3,6,10,TWB,ICN,CJU,467,0.2267,0.9,0.55,0.68,0,1,0,0.1075,1
10228,7,5,11,AAR,GMP,ICN,298,0.6838,0.85,0.9,0.8,0,1,1,0.2217,1
10354,6,1,12,KAL,PUS,CJU,200,0.5795,0.6,0.55,0.85,0,0,0,0.2625,0
10823,2,6,20,KAL,TAE,KWJ,433,0.4016,0.35,0.3,0.85,1,1,0,0.0562,1
10772,12,6,18,JJA,ICN,PUS,325,0.3703,0.9,0.6,0.72,1,1,1,0.1419,1
10836,10,2,7,AAR,PUS,CJU,200,0.5073,0.6,0.55,0.8,1,0,0,0.0823,1
10010,2,2,20,KAL,ICN,TAE,240,0.5263,0.9,0.35,0.85,1,0,0,0.4432,1
11157,2,3,12,KAL,ICN,KWJ,263,0.3905,0.9,0.3,0.85,0,0,0,0.1289,0
10031,6,6,22,AAR,CJU,KWJ,289,0.522,0.55,0.3,0.8,0,1,0,0.4616,1
11238,2,2,14,KAL,PUS,KWJ,205,0.3158,0.6,0.3,0.85,0,0,0,0.7079,0
10692,10,6,14,AAR,ICN,CJU,467,0.1292,0.9,0.55,0.8,0,1,0,0.2992,0
11124,3,1,9,TWB,TAE,USN,246,0.4304,0.35,0.25,0.68,1,0,0,0.07,0
11206,11,0,18,AAR,PUS,YNY,370,0.4077,0.6,0.2,0.8,1,0,0,0.2137,0
10335,6,2,7,KAL,PUS,TAE,460,0.3829,0.6,0.35,0.85,1,0,0,0.3611,0
10874,2,2,11,JJA,ICN,YNY,198,,0.9,0.2,0.72,0,0,0,0.1029,0
10806,10,3,21,KAL,PUS,GMP,328,0.2109,0.6,0.85,0.85,1,0,0,0.0536,0
10463,9,4,8,TWB,ICN,TAE,240,0.3476,0.9,0.35,0.68,1,0,0,0.1635,1
10008,9,0,11,AAR,KWJ,TAE,243,,0.3,0.35,0.8,0,0,0,0.0189,0
10518,1,5,13,AAR,GMP,PUS,328,0.6949,0.85,0.6,0.8,0,1,1,0.045,1
10198,2,5,16,AAR,ICN,CJJ,195,0.6153,0.9,0.3,0.8,0,1,0,0.3225,1
10297,11,2,11,KAL,PUS,GMP,328,0.4596,0.6,0.85,0.85,0,0,0,0.1282,0
10393,5,3,18,AAR,ICN,CJJ,195,0.3598,0.9,0.3,0.8,1,0,0,0.4394,1
11013,3,6,19,KAL,ICN,GMP,367,0.291,0.9,0.85,0.85,1,1,0,0.2738,1
11250,12,2,8,JJA,ICN,PUS,325,0.4337,0.9,0.6,0.72,1,0,1,0.4442,1
11182,12,5,9,KAL,CJU,TAE,295,0.4985,0.55,0.35,0.85,1,1,1,0.3008,1
10991,5,2,12,JJA,ICN,TAE,240,0.57,0.9,0.35,0.72,0,0,0,0.0295,0
10774,9,4,21,JJA,GMP,KWJ,258,0.168,0.85,0.3,0.72,1,0,0,0.2464,0
10511,12,5,22,JJA,ICN,GMP,488,0.3502,0.9,0.85,0.72,0,1,1,0.2854,1
11017,5,2,11,ESR,CJU,PUS,200,0.5669,0.55,0.6,0.6,0,0,0,0.1421,0
10123,8,3,8,ESR,CJU,GMP,453,0.5122,0.55,0.85,0.6,1,0,1,0.6904,1
10689,6,6,10,KAL,GMP,PUS,328,0.8087,0.85,0.6,0.85,0,1,0,0.7967,1
10379,5,3,9,TWB,CJU,USN,482,0.5273,0.55,0.25,0.68,1,0,0,0.2104,0
10039,4,6,14,KAL,ICN,KWJ,263,0.3053,0.9,0.3,0.85,0,1,0,0.1496,0
10871,6,6,19,KAL,ICN,YNY,198,0.4115,0.9,0.2,0.85,1,1,0,0.5219,1
11285,5,0,20,KAL,ICN,TAE,240,0.2916,0.9,0.35,0.85,1,0,0,0.2617,1
10847,2,2,12,AAR,ICN,KWJ,263,0.327,0.9,0.3,0.8,0,0,0,0.3742,0
11025,10,4,6,KAL,CJU,TAE,295,0.3181,0.55,0.35,0.85,0,0,0,0.264,0
10963,11,3,22,AAR,ICN,YNY,198,6.7355,0.9,0.2,0.8,0,0,0,0.3275,0
10163,5,5,20,JJA,GMP,ICN,226,0.5141,0.85,0.9,0.72,1,1,0,0.184,0
10068,5,3,22,JJA,ICN,GMP,328,0.3522,,0.85,0.72,0,0,0,0.3151,0
10125,11,6,16,KAL,TAE,CJJ,212,0.2587,0.35,0.3,0.85,0,1,0,0.321,0
10552,5,3,18,JJA,GMP,PUS,328,0.5965,0.85,0.6,0.72,1,0,0,0.4883,1
10005,6,1,7,JJA,CJJ,PUS,387,0.8417,0.3,0.6,0.72,1,0,0,0.3004,1
11224,8,2,13,TWB,ICN,CJJ,195,0.4918,0.9,0.3,0.68,0,0,1,0.2992,1
10846,1,5,16,JJA,ICN,TAE,240,0.5598,0.9,0.35,0.72,0,1,1,0.0134,1
10916,6,0,13,ESR,ICN,GMP,354,0.5338,0.9,0.85,0.6,0,0,0,0.1367,1
10534,4,5,6,AAR,GMP,USN,277,0.2737,0.85,0.25,0.8,0,1,0,0.3062,0
11083,12,1,7,JJA,GMP,CJJ,388,0.4439,0.85,0.3,0.72,1,0,1,0.3235,1
10959,12,2,11,JJA,GMP,CJU,453,0.3569,0.85,0.55,0.72,0,0,1,0.5782,0
11188,8,3,9,TWB,ICN,TAE,240,0.6484,0.9,0.35,0.68,1,0,1,0.5208,1
10301,5,1,19,ESR,TAE,PUS,466,0.3704,0.35,0.6,0.6,1,0,0,,1
10612,6,6,12,AAR,ICN,GMP,324,0.4593,0.9,0.85,0.8,0,1,0,0.25,1
10748,4,6,15,TWB,TAE,USN,358,0.3648,0.35,0.25,0.68,0,1,0,0.1266,0
10288,7,4,19,AAR,KWJ,CJU,379,0.6395,0.3,0.55,0.8,1,0,1,0.1019,1
10749,4,5,16,KAL,GMP,YNY,296,0.1931,0.85,0.2,0.85,0,1,0,0.427,0
10428,10,1,21,JJA,ICN,CJJ,195,0.3421,0.9,0.3,0.72,1,0,0,0.5001,0
10957,5,2,14,KAL,CJJ,PUS,206,0.3154,0.3,0.6,0.85,0,0,0,0.2997,1
10609,12,4,6,JJA,ICN,KWJ,263,0.7266,0.9,0.3,0.72,0,0,1,0.32,0
10864,10,0,19,KAL,GMP,CJU,453,,0.85,0.55,0.85,1,0,0,0.448,0
11255,8,5,16,KAL,ICN,KWJ,263,0.3047,0.9,0.3,0.85,0,1,1,0.2243,0
11027,1,5,7,KAL,PUS,CJJ,365,0.3899,0.6,0.3,0.85,1,1,1,0.0965,1
10956,8,0,14,JJA,ICN,PUS,325,0.5962,0.9,0.6,0.72,0,0,1,0.28,1
10159,7,6,18,KAL,ICN,TAE,240,0.3336,0.9,0.35,0.85,1,1,1,0.2852,1
11052,5,3,19,AAR,ICN,TAE,240,0.3032,0.9,0.35,0.8,1,0,0,0.0868,0
10909,5,0,16,TWB,ICN,YNY,198,0.3458,0.9,0.2,0.68,0,0,0,0.382,1
10843,11,2,7,JJA,ICN,GMP,290,0.1282,0.9,0.85,0.72,1,0,0,0.328,0
10507,7,2,22,JJA,KWJ,USN,256,0.5076,0.3,0.25,0.72,0,0,1,0.2133,1
10357,2,6,19,KAL,KWJ,YNY,269,0.4256,0.3,0.2,0.85,1,1,0,0.3366,1
10400,4,5,10,ESR,CJU,TAE,295,0.4159,0.55,0.35,0.6,0,1,0,0.0302,0
11110,1,0,16,JJA,TAE,CJJ,329,0.5268,0.35,0.3,0.72,0,0,1,0.1877,0
10865,11,0,19,KAL,PUS,KWJ,205,0.1321,0.6,0.3,0.85,1,0,0,0.3164,0
10353,4,4,18,JJA,ICN,CJJ,195,0.4244,0.9,0.3,0.72,1,0,0,0.2241,0
10845,1,4,6,KAL,PUS,USN,343,0.5429,0.6,0.25,0.85,0,0,1,0.0552,1
10817,1,2,8,AAR,PUS,CJU,200,0.3152,0.6,0.55,0.8,1,0,1,0.2699,1
11140,7,2,22,JJA,ICN,USN,377,0.3067,0.9,0.25,0.72,0,0,1,0.2349,0
10699,1,5,6,AAR,ICN,KWJ,263,0.6043,0.9,0.3,0.8,0,1,1,0.2035,1
10644,6,4,16,JJA,ICN,PUS,325,0.536,0.9,0.6,0.72,0,0,0,0.3735,1
10837,10,2,6,AAR,GMP,CJJ,300,0.2817,0.85,0.3,0.8,0,0,0,0.3041,0
10947,12,1,16,JJA,GMP,CJJ,341,0.2984,0.85,0.3,0.72,0,0,1,0.3437,0
10668,11,5,10,TWB,ICN,KWJ,263,0.2855,0.9,0.3,0.68,0,1,0,0.4286,0
10887,1,1,13,KAL,TAE,GMP,228,,,0.85,0.85,0,0,1,0.1932,1
10985,8,3,22,TWB,PUS,KWJ,205,0.5103,0.6,0.3,0.68,0,0,1,0.4682,0
10261,10,5,21,KAL,ICN,PUS,325,0.5832,0.9,0.6,0.85,1,1,0,0.2101,1
11286,1,0,11,ESR,PUS,USN,433,0.273,0.6,0.25,0.6,0,0,1,0.327,0
10334,10,5,7,ESR,GMP,CJU,453,0.4279,0.85,0.55,0.6,1,1,0,0.3182,1
10154,4,2,7,KAL,CJU,GMP,453,0.4481,0.55,0.85,0.85,1,0,0,0.3329,0
10397,1,6,8,KAL,USN,TAE,254,0.8613,0.25,0.35,0.85,1,1,1,0.1604,1
10788,9,0,22,JJA,TAE,ICN,240,0.2523,0.35,0.9,0.72,0,0,0,0.768,0
10502,8,1,21,ESR,ICN,TAE,240,0.2952,0.9,0.35,0.6,1,0,1,0.0821,0
10817,1,2,8,AAR,PUS,CJU,200,0.3152,0.6,0.55,0.8,1,0,1,0.2699,1
11302,5,6,20,AAR,ICN,CJJ,195,0.1411,0.9,0.3,0.8,1,1,0,0.1219,0
10907,5,5,11,KAL,GMP,ICN,488,0.4246,0.85,0.9,0.85,0,1,0,0.341,1
10722,12,4,19,KAL,GMP,TAE,228,0.555,0.85,0.35,0.85,1,0,1,0.4724,1
10374,5,5,19,KAL,ICN,TAE,240,0.1227,0.9,0.35,0.85,1,1,0,0.0666,0
10856,11,5,13,KAL,USN,CJU,274,0.4028,0.25,0.55,0.85,0,1,0,0.4919,1
10591,10,1,12,AAR,ICN,KWJ,263,0.1659,0.9,0.3,0.8,0,0,0,0.4826,0
10313,2,1,6,AAR,CJJ,YNY,461,0.4487,0.3,0.2,0.8,0,0,0,0.43,0
10826,2,5,9,AAR,ICN,GMP,403,9.2724,0.9,0.85,0.8,1,1,0,0.441,1
10949,12,1,22,ESR,ICN,PUS,325,0.4148,0.9,0.6,0.6,0,0,1,0.1202,1
10599,8,0,15,ESR,ICN,CJU,467,0.6936,0.9,0.55,0.6,0,0,1,0.2689,0
10043,9,6,14,ESR,CJU,KWJ,499,0.3196,0.55,0.3,0.6,0,1,0,0.1947,0
11081,12,0,6,JJA,ICN,CJU,467,0.4924,0.9,0.55,0.72,0,0,1,0.3376,1
10646,4,0,18,JJA,ICN,USN,377,0.3346,0.9,0.25,0.72,1,0,0,0.1246,0
11184,6,1,13,KAL,ICN,GMP,406,0.5223,0.9,0.85,0.85,0,0,0,0.4601,0
10972,6,0,7,JJA,CJU,TAE,295,0.6793,0.55,0.35,0.72,1,0,0,0.3067,1
10523,3,4,19,KAL,GMP,KWJ,258,0.1403,0.85,0.3,0.85,1,0,0,0.3668,0
11129,7,0,17,KAL,GMP,KWJ,258,0.4442,0.85,0.3,0.85,0,0,1,0.1913,0
10763,12,6,20,AAR,TAE,USN,458,0.6131,0.35,0.25,0.8,1,1,1,0.1466,0
11178,3,6,10,ESR,ICN,CJJ,195,0.2947,0.9,0.3,0.6,0,1,0,0.106,0
11079,6,5,22,TWB,PUS,USN,489,0.4152,0.6,0.25,0.68,0,1,0,0.3084,0
10705,2,5,12,TWB,GMP,TAE,228,0.5119,0.85,0.35,0.68,0,1,0,0.5617,1
11163,11,6,10,TWB,TAE,ICN,240,0.346,0.35,0.9,0.68,0,1,0,0.0405,1
11244,6,0,22,ESR,GMP,CJJ,467,,0.85,0.3,0.6,0,0,0,0.2107,0
10945,2,5,22,KAL,GMP,CJU,453,0.4436,0.85,0.55,0.85,0,1,0,0.0125,0
10169,5,3,20,KAL,ICN,TAE,240,0.2294,0.9,0.35,0.85,1,0,0,0.3312,1
10361,11,2,10,TWB,USN,YNY,340,0.3315,0.25,0.2,0.68,0,0,0,0.2819,0
11019,1,1,17,AAR,PUS,USN,430,0.6553,0.6,0.25,0.8,0,0,1,0.1037,1
10490,8,3,20,KAL,CJJ,TAE,386,0.7405,0.3,0.35,0.85,1,0,1,0.6015,1
10744,4,1,9,TWB,ICN,CJJ,195,0.1782,0.9,0.3,0.68,1,0,0,0.3676,0
10273,2,6,16,KAL,GMP,ICN,335,0.4375,,0.9,0.85,0,1,0,0.2445,0
10520,8,5,13,AAR,KWJ,PUS,205,0.4916,0.3,0.6,0.8,0,1,1,0.1844,0
10815,10,6,10,KAL,GMP,CJJ,431,,0.85,0.3,0.85,0,1,0,0.3227,1
10819,8,6,17,KAL,CJU,PUS,200,0.5142,0.55,0.6,0.85,0,1,1,0.5412,0
10735,3,0,10,AAR,GMP,USN,450,0.2327,0.85,0.25,0.8,0,0,0,0.1183,0
11308,3,1,17,KAL,CJU,GMP,453,0.3659,0.55,0.85,0.85,0,0,0,,0
11220,6,6,16,KAL,ICN,CJU,467,0.4777,0.9,0.55,0.85,0,1,0,0.0811,0
11085,3,3,22,ESR,CJU,YNY,439,0.3544,,0.2,0.6,0,0,0,0.3834,1
10100,2,0,12,AAR,GMP,ICN,333,,0.85,0.9,0.8,0,0,0,0.4013,1
10129,7,1,16,TWB,PUS,GMP,328,0.3783,0.6,0.85,0.68,0,0,1,0.1842,0
